accr_x,accr_y,accr_z,gyr_x,gyr_y,gyr_z,timestamp,time
-2.542562,8.642562,3.775468,-0.09009337,0.09740432,0.07546219,112,11.22
-2.479243,8.47245,3.743207,-0.09350598,0.1095684,0.07581453,112,11.22
-2.542562,8.642562,3.775468,-0.09009337,0.09740432,0.07546219,113,11.32
-2.479243,8.47245,3.743207,-0.09350598,0.1095684,0.07581453,113,11.32
-2.512352,8.697361,3.874417,-0.09225911,0.1099631,0.08182726,113,11.32
-2.523917,8.878986,3.983042,-0.07355,0.1216125,0.09200556,113,11.32
-2.451854,8.79543,3.952715,-0.0569686,0.1187198,0.09491546,113,11.32
-2.710481,8.713173,3.944134,-0.03995717,0.1177564,0.09224364,113,11.32
-2.451854,8.79543,3.952715,-0.0569686,0.1187198,0.09491546,114,11.42
-2.710481,8.713173,3.944134,-0.03995717,0.1177564,0.09224364,114,11.42
-2.63021,8.68234,3.92702,-0.0306036,0.1474775,0.09757658,114,11.42
-2.45,8.908741,4.00958,-0.01449052,0.152608,0.09927462,114,11.42
-2.515741,8.821388,3.868518,0.002214694,0.1488851,0.09666855,114,11.42
-2.494458,8.542169,3.687712,0.01322924,0.1655556,0.09284676,114,11.42
-2.515741,8.821388,3.868518,0.002214694,0.1488851,0.09666855,115,11.52
-2.494458,8.542169,3.687712,0.01322924,0.1655556,0.09284676,115,11.52
-2.561898,8.578102,3.595949,0.004973133,0.1756587,0.09804212,115,11.52
-2.440484,8.629931,3.50083,-0.005614694,0.2000591,0.1047951,115,11.52
-2.248276,8.606475,3.388851,-0.01812546,0.2113769,0.1049421,115,11.52
-2.202234,8.878156,3.401844,-0.0339856,0.1830095,0.09738642,115,11.52
-2.248276,8.606475,3.388851,-0.01812546,0.2113769,0.1049421,116,11.62
-2.202234,8.878156,3.401844,-0.0339856,0.1830095,0.09738642,116,11.62
-2.311273,8.843236,3.36366,-0.04451165,0.1659657,0.09,116,11.62
-2.439807,8.769871,3.390064,-0.0716387,0.1938246,0.1022948,116,11.62
-2.28594,8.75802,3.35802,-0.09514715,0.211969,0.1106046,116,11.62
-2.02434,8.92,3.58717,-0.1084128,0.1979358,0.1063489,116,11.62
-2.28594,8.75802,3.35802,-0.09514715,0.211969,0.1106046,117,11.72
-2.02434,8.92,3.58717,-0.1084128,0.1979358,0.1063489,117,11.72
-2.181281,8.994729,3.687635,-0.1063232,0.1610504,0.0821615,117,11.72
-2.199276,8.899638,3.746546,-0.09226955,0.1466824,0.0755503,117,11.72
-2.023852,8.854016,3.712049,-0.09111111,0.1378922,0.06655696,117,11.72
-1.701021,8.958503,3.702993,-0.07836128,0.07123087,0.02673054,117,11.72
-2.023852,8.854016,3.712049,-0.09111111,0.1378922,0.06655696,118,11.82
-1.701021,8.958503,3.702993,-0.07836128,0.07123087,0.02673054,118,11.82
-1.535098,8.93451,3.690196,-0.06731602,-0.005137105,-0.008585869,118,11.82
-2.042571,8.700511,3.744616,-0.04895567,-0.1227046,-0.05194127,118,11.82
-2.322891,8.631185,3.825592,-0.04548864,-0.1617001,-0.06836679,118,11.82
-2.369715,8.63,3.855592,-0.04521085,-0.1253313,-0.05391901,118,11.82
-2.322891,8.631185,3.825592,-0.04548864,-0.1617001,-0.06836679,119,11.92
-2.369715,8.63,3.855592,-0.04521085,-0.1253313,-0.05391901,119,11.92
-2.29424,8.57152,3.836959,-0.03928697,-0.1276367,-0.05515747,119,11.92
-2.334409,8.723602,3.877204,-0.03221289,-0.140056,-0.06445377,119,11.92
-2.414005,8.781998,3.913997,-0.02551058,-0.1476802,-0.06990238,119,11.92
-2.519414,8.709648,3.840117,-0.01150128,-0.1484393,-0.06621708,119,11.92
-2.414005,8.781998,3.913997,-0.02551058,-0.1476802,-0.06990238,120,12.02
-2.519414,8.709648,3.840117,-0.01150128,-0.1484393,-0.06621708,120,12.02
-2.443471,8.749586,3.843264,-0.01449579,-0.1371966,-0.061641,120,12.02
-2.422974,8.899461,3.930539,-0.007518294,-0.1295675,-0.05978376,120,12.02
-2.38753,8.780363,3.924939,0.004727303,-0.1152524,-0.04496952,120,12.02
-2.3957,8.617467,3.940633,0.007963501,-0.09870317,-0.03706799,120,12.02
-2.38753,8.780363,3.924939,0.004727303,-0.1152524,-0.04496952,121,12.12
-2.3957,8.617467,3.940633,0.007963501,-0.09870317,-0.03706799,121,12.12
-2.51,8.609506,3.983662,0.008311146,-0.08106674,-0.03108153,121,12.12
-2.465501,8.645167,3.962584,0.01563923,-0.05477914,-0.02119478,121,12.12
-2.37874,8.615894,3.947683,0.02462804,-0.06644929,-0.02444444,121,12.12
-2.807404,8.673676,3.902648,0.03220153,-0.06153216,-0.0205866,121,12.12
-2.37874,8.615894,3.947683,0.02462804,-0.06644929,-0.02444444,122,12.22
-2.807404,8.673676,3.902648,0.03220153,-0.06153216,-0.0205866,122,12.22
-3.219434,8.500566,3.900566,0.02743709,-0.01702291,-0.02424701,122,12.22
-2.958043,8.534497,3.838757,0.006819671,0.09973407,0.01415847,122,12.22
-2.30221,8.605552,3.693343,0.0001389733,0.1004169,0.0158335,122,12.22
-2.293193,8.759076,3.756386,-0.01031586,0.06153225,-0.007231932,122,12.22
-2.30221,8.605552,3.693343,0.0001389733,0.1004169,0.0158335,123,12.32
-2.293193,8.759076,3.756386,-0.01031586,0.06153225,-0.007231932,123,12.32
-2.469594,8.625304,3.672551,0.005264718,0.04351969,-0.009231964,123,12.32
-3.038578,8.499138,3.61972,-0.02498978,0.116634,0.01832039,123,12.32
-2.459806,8.544358,3.480778,-0.04122418,0.2094164,0.06109241,123,12.32
-1.965638,8.559915,3.365213,-0.06817082,0.1855525,0.06378987,123,12.32
-2.459806,8.544358,3.480778,-0.04122418,0.2094164,0.06109241,124,12.42
-1.965638,8.559915,3.365213,-0.06817082,0.1855525,0.06378987,124,12.42
-2.525167,8.55,3.478947,-0.08931132,0.132011,0.04314443,124,12.42
-2.584282,8.571798,3.577374,-0.1333992,0.1734541,0.06896573,124,12.42
-2.070654,8.674372,3.624372,-0.1492045,0.1898666,0.08265332,124,12.42
-2.295691,8.765138,3.760368,-0.1639519,0.1441948,0.07469186,124,12.42
-2.070654,8.674372,3.624372,-0.1492045,0.1898666,0.08265332,125,12.52
-2.295691,8.765138,3.760368,-0.1639519,0.1441948,0.07469186,125,12.52
-2.546655,8.684443,3.777778,-0.1595852,0.1296247,0.08629137,125,12.52
-2.722853,8.658586,3.868573,-0.1722609,0.1995281,0.11281,125,12.52
-2.691626,8.568374,3.716423,-0.1878397,0.2317819,0.1234744,125,12.52
-2.018585,8.805032,3.725161,-0.2025449,0.2401869,0.1258782,125,12.52
-2.691626,8.568374,3.716423,-0.1878397,0.2317819,0.1234744,126,12.62
-2.018585,8.805032,3.725161,-0.2025449,0.2401869,0.1258782,126,12.62
-1.696289,8.768491,3.75522,-0.1982804,0.1324601,0.1069047,126,12.62
-2.825862,8.435517,3.73069,-0.2123175,0.02216505,0.06781589,126,12.62
-3.196822,8.243538,3.610615,-0.2334381,0.01791648,0.1105224,126,12.62
-4.481027,7.649879,3.121934,-0.2992389,0.06981717,0.2394976,126,12.62
-3.196822,8.243538,3.610615,-0.2334381,0.01791648,0.1105224,127,12.72
-4.481027,7.649879,3.121934,-0.2992389,0.06981717,0.2394976,127,12.72
-3.495129,8.435764,3.069107,-0.396379,0.1974901,0.3205754,127,12.72
-2.881362,8.615712,4.143659,-0.3831079,0.04215617,0.3380282,127,12.72
-2.886753,8.435557,4.11795,-0.3519192,-0.06636363,0.4074915,127,12.72
-2.237194,7.859813,3.660654,-0.4012916,-0.08402774,0.4380347,127,12.72
-2.886753,8.435557,4.11795,-0.3519192,-0.06636363,0.4074915,128,12.82
-2.237194,7.859813,3.660654,-0.4012916,-0.08402774,0.4380347,128,12.82
-3.059463,7.895726,4.086309,-0.440101,-0.03711241,0.4604694,128,12.82
-3.65628,7.671276,5.503711,-0.478915,0.4264811,0.6218422,128,12.82
-2.239227,7.631691,6.234396,-0.4879777,0.7372464,0.7331934,128,12.82
-0.425056,8.241428,6.51967,-0.4222561,0.9410603,0.8000907,128,12.82
-2.239227,7.631691,6.234396,-0.4879777,0.7372464,0.7331934,129,12.92
-0.425056,8.241428,6.51967,-0.4222561,0.9410603,0.8000907,129,12.92
0.5315196,8.50728,6.37,-0.3549437,0.986822,0.7444777,129,12.92
2.693712,8.765364,6.437682,-0.2143148,0.899521,0.4655697,129,12.92
4.105822,8.706927,6.363349,-0.09325339,0.6246046,0.137298,129,12.92
5.469368,8.860442,5.995095,0.02463647,-0.02537056,-0.2442624,129,12.92
4.105822,8.706927,6.363349,-0.09325339,0.6246046,0.137298,130,13.02
5.469368,8.860442,5.995095,0.02463647,-0.02537056,-0.2442624,130,13.02
4.155627,8.728438,6.442375,0.1556541,-0.7832655,-0.5564173,130,13.02
1.068167,7.681671,6.761788,0.3343511,-1.538583,-0.8498939,130,13.02
-2.608045,6.900927,7.101134,0.433806,-1.711247,-0.8945019,130,13.02
-6.399792,6.513681,6.985069,0.5349453,-1.403044,-0.7536522,130,13.02
-2.608045,6.900927,7.101134,0.433806,-1.711247,-0.8945019,131,13.12
-6.399792,6.513681,6.985069,0.5349453,-1.403044,-0.7536522,131,13.12
-7.245322,6.34129,6.859519,0.5881681,-0.8065052,-0.462653,131,13.12
-4.812915,7.199438,5.398392,0.628853,-0.02689253,-0.102862,131,13.12
-2.993549,8.091871,4.298528,0.6558485,0.149718,-0.06111111,131,13.12
-1.834638,9.00992,3.334826,0.6439112,0.0984895,-0.07660324,131,13.12
-2.993549,8.091871,4.298528,0.6558485,0.149718,-0.06111111,132,13.22
-1.834638,9.00992,3.334826,0.6439112,0.0984895,-0.07660324,132,13.22
-1.200069,9.003455,2.902128,0.6081346,0.007485797,-0.06306083,132,13.22
-1.340078,9.058047,2.781979,0.5465581,-0.1967986,-0.104851,132,13.22
-2.03873,9.162866,2.831444,0.4990955,-0.2714768,-0.0886097,132,13.22
-4.178495,8.578663,3.046267,0.4265967,-0.118624,0.00287024,132,13.22
-2.03873,9.162866,2.831444,0.4990955,-0.2714768,-0.0886097,133,13.32
-4.178495,8.578663,3.046267,0.4265967,-0.118624,0.00287024,133,13.32
-4.106686,8.758843,3.160196,0.3648366,0.08848096,0.08400271,133,13.32
-2.188039,9.340909,3.393776,0.3027426,0.2631926,0.1426723,133,13.32
-0.6093218,9.384715,3.429214,0.3057476,0.121393,0.06382684,133,13.32
-1.194352,8.928368,3.250544,0.3172939,-0.1070704,-0.04706119,133,13.32
-0.6093218,9.384715,3.429214,0.3057476,0.121393,0.06382684,134,13.42
-1.194352,8.928368,3.250544,0.3172939,-0.1070704,-0.04706119,134,13.42
-1.466305,8.79453,3.235261,0.3071671,-0.1320174,-0.06436566,134,13.42
-0.7701301,9.28987,3.274595,0.2916403,-0.1353093,-0.06765464,134,13.42
-1.162235,9.238882,3.466219,0.305425,-0.2185957,-0.1238786,134,13.42
-2.086701,8.785727,3.364598,0.3208704,-0.290982,-0.1614076,134,13.42
-1.162235,9.238882,3.466219,0.305425,-0.2185957,-0.1238786,135,13.52
-2.086701,8.785727,3.364598,0.3208704,-0.290982,-0.1614076,135,13.52
-2.860889,9.068423,3.45637,0.3171103,-0.2958631,-0.1611111,135,13.52
-2.945984,9.038246,3.485154,0.3045817,-0.1584794,-0.1264479,135,13.52
-2.226023,9.191335,3.445341,0.3108624,-0.0252376,-0.07605304,135,13.52
-1.355987,9.151258,3.124729,0.321107,0.03440746,-0.05889094,135,13.52
-2.226023,9.191335,3.445341,0.3108624,-0.0252376,-0.07605304,136,13.62
-1.355987,9.151258,3.124729,0.321107,0.03440746,-0.05889094,136,13.62
-1.411815,9.263635,2.780925,0.3273808,0.01801333,-0.08698574,136,13.62
-2.152662,9.197694,2.212616,0.2840327,-0.02574628,-0.1171904,136,13.62
-3.432959,9.071301,2.007219,0.2156793,0.08744357,-0.08269574,136,13.62
-2.720132,9.229934,1.956656,0.1165778,0.2731657,-0.01894476,136,13.62
-3.432959,9.071301,2.007219,0.2156793,0.08744357,-0.08269574,137,13.72
-2.720132,9.229934,1.956656,0.1165778,0.2731657,-0.01894476,137,13.72
-2.115643,9.403478,1.731732,0.05560504,0.3337016,-0.0007489883,137,13.72
-1.452898,9.372367,1.861894,-0.03091591,0.2890143,0.01188748,137,13.72
-1.357254,9.43061,2.261506,-0.06449833,0.1897845,-0.0263753,137,13.72
-2.809208,9.389232,2.717688,-0.1013066,0.1969687,-0.05284746,137,13.72
-1.357254,9.43061,2.261506,-0.06449833,0.1897845,-0.0263753,138,13.82
-2.809208,9.389232,2.717688,-0.1013066,0.1969687,-0.05284746,138,13.82
-3.217463,8.976003,2.785091,-0.1272812,0.3539869,-0.0002996505,138,13.82
-1.987368,9.157544,2.749975,-0.1547313,0.455899,0.06741413,138,13.82
-1.851732,9.220112,2.771955,-0.1538659,0.3755949,0.03930305,138,13.82
-2.086313,9.19,2.88486,-0.1484553,0.2714998,5.42682e-05,138,13.82
-1.851732,9.220112,2.771955,-0.1538659,0.3755949,0.03930305,139,13.92
-2.086313,9.19,2.88486,-0.1484553,0.2714998,5.42682e-05,139,13.92
-2.857552,9.141004,3.185982,-0.142802,0.2547334,-0.01439596,139,13.92
-3.214536,9.001279,3.243372,-0.1394883,0.4541791,0.0280692,139,13.92
-1.522188,9.048125,3.135313,-0.1329814,0.5514852,0.07701863,139,13.92
-0.09205741,9.254705,3.028235,-0.09463113,0.3479323,0.007341159,139,13.92
-1.522188,9.048125,3.135313,-0.1329814,0.5514852,0.07701863,140,14.02
-0.09205741,9.254705,3.028235,-0.09463113,0.3479323,0.007341159,140,14.02
-0.5279253,9.015406,2.964865,-0.05073938,0.03394721,-0.1154587,140,14.02
-2.814889,8.683982,3.083009,-0.02965182,-0.1122668,-0.1672445,140,14.02
-3.128195,8.558638,3.16,-0.03984525,0.0353297,-0.0971804,140,14.02
-1.473961,8.791062,3.07786,-0.05345199,0.203367,0.01242584,140,14.02
-3.128195,8.558638,3.16,-0.03984525,0.0353297,-0.0971804,141,14.12
-1.473961,8.791062,3.07786,-0.05345199,0.203367,0.01242584,141,14.12
-1.191927,9.04249,3.17996,-0.02785881,0.06388705,-0.030841,141,14.12
-3.188733,9.096081,3.300432,0.00277123,0.01423525,-0.09278433,141,14.12
-3.315352,8.877856,3.028925,0.01006063,0.1279591,-0.04307102,141,14.12
-2.816468,8.72463,2.427041,-0.01141025,0.1876282,-0.02295584,141,14.12
-3.315352,8.877856,3.028925,0.01006063,0.1279591,-0.04307102,142,14.22
-2.816468,8.72463,2.427041,-0.01141025,0.1876282,-0.02295584,142,14.22
-3.413717,8.72313,2.312652,-0.0587636,0.2259838,-0.02053605,142,14.22
-3.40053,9.101416,2.343805,-0.1397722,0.4452252,0.05732221,142,14.22
-3.415176,9.331477,2.432562,-0.1771341,0.5171341,0.08590631,142,14.22
-3.388581,9.184778,2.575478,-0.2543205,0.7594002,0.1513156,142,14.22
-3.415176,9.331477,2.432562,-0.1771341,0.5171341,0.08590631,143,14.32
-3.388581,9.184778,2.575478,-0.2543205,0.7594002,0.1513156,143,14.32
-2.358707,9.108391,2.627413,-0.2869822,0.8328344,0.1935679,143,14.32
-1.984842,9.387398,2.665023,-0.3182109,0.7465211,0.1572879,143,14.32
-1.776233,9.027403,2.811039,-0.3166667,0.6044685,0.1215918,143,14.32
-2.789945,8.912514,3.161464,-0.3236371,0.4430642,0.05306422,143,14.32
-1.776233,9.027403,2.811039,-0.3166667,0.6044685,0.1215918,144,14.42
-2.789945,8.912514,3.161464,-0.3236371,0.4430642,0.05306422,144,14.42
-2.353354,8.837837,3.309498,-0.3136087,0.4527081,0.07770971,144,14.42
-1.770505,8.471363,3.520353,-0.2836544,0.3603463,0.05619769,144,14.42
-1.602549,8.511275,3.745961,-0.2522201,0.2811068,0.0361098,144,14.42
-1.496316,8.278158,3.960263,-0.2009956,0.136248,0.0001298527,144,14.42
-1.602549,8.511275,3.745961,-0.2522201,0.2811068,0.0361098,145,14.52
-1.496316,8.278158,3.960263,-0.2009956,0.136248,0.0001298527,145,14.52
-1.644718,8.650502,4.120919,-0.1737004,0.03933863,-0.009054232,145,14.52
-1.113105,9.297555,4.137995,-0.04214759,-0.07655341,-0.04360332,145,14.52
-1.510758,8.96539,3.961537,0.03274737,-0.2425513,-0.1422065,145,14.52
-3.350672,8.813858,3.982106,0.09857134,-0.4154249,-0.2512418,145,14.52
-1.510758,8.96539,3.961537,0.03274737,-0.2425513,-0.1422065,146,14.62
-3.350672,8.813858,3.982106,0.09857134,-0.4154249,-0.2512418,146,14.62
-4.237347,8.727174,3.934152,0.1397764,-0.3326022,-0.2308182,146,14.62
-3.986758,8.597819,3.701277,0.1544444,-0.01267528,-0.0929849,146,14.62
-2.984066,8.644593,3.491794,0.1621717,0.149242,-0.01924261,146,14.62
-2.321858,8.645929,3.156284,0.1794423,0.1876738,0.006558491,146,14.62
-2.984066,8.644593,3.491794,0.1621717,0.149242,-0.01924261,147,14.72
-2.321858,8.645929,3.156284,0.1794423,0.1876738,0.006558491,147,14.72
-2.541573,8.765543,2.946742,0.1764887,0.1630664,-0.01240017,147,14.72
-2.75,8.880161,2.753903,0.1619723,0.1353056,-0.02369134,147,14.72
-2.732056,8.957944,2.598523,0.1500529,0.1023412,-0.03717595,147,14.72
-2.935159,8.85,2.48,0.1141443,0.04521665,-0.05734447,147,14.72
-2.732056,8.957944,2.598523,0.1500529,0.1023412,-0.03717595,148,14.82
-2.935159,8.85,2.48,0.1141443,0.04521665,-0.05734447,148,14.82
-2.77381,8.859642,2.436726,0.07939044,0.0206569,-0.05333333,148,14.82
-2.823022,8.865971,2.482015,0.042908,-0.009348948,-0.05947049,148,14.82
-2.92561,8.905203,2.68683,0.01600976,-0.01027252,-0.0528232,148,14.82
-2.834193,8.922903,2.878065,-0.004070359,-0.002219993,-0.03222222,148,14.82
-2.92561,8.905203,2.68683,0.01600976,-0.01027252,-0.0528232,149,14.92
-2.834193,8.922903,2.878065,-0.004070359,-0.002219993,-0.03222222,149,14.92
-2.890101,8.864949,3.006338,-0.01111111,-0.01649081,-0.02863576,149,14.92
-2.947321,8.897321,3.188037,-0.001350212,-0.01129395,-0.01867792,149,14.92
-3.072178,8.809873,3.216025,0.01422933,-0.01598578,-0.01970133,149,14.92
-3.041102,8.895551,3.111483,0.02888889,-0.004385436,-0.01333333,149,14.92
-3.072178,8.809873,3.216025,0.01422933,-0.01598578,-0.01970133,150,15.02
-3.041102,8.895551,3.111483,0.02888889,-0.004385436,-0.01333333,150,15.02
-3.107493,8.792507,3.026434,0.03444444,0.0003288465,-0.008408903,150,15.02
-2.788335,8.781666,2.858334,0.02150397,0.03434322,0.00989878,150,15.02
-2.595629,8.794952,2.770387,0.01529135,0.03502715,0.01869465,150,15.02
-2.569653,8.733564,2.742871,-0.006915327,-0.02335488,0.00344689,150,15.02
-2.595629,8.794952,2.770387,0.01529135,0.03502715,0.01869465,151,15.12
-2.569653,8.733564,2.742871,-0.006915327,-0.02335488,0.00344689,151,15.12
-2.66744,8.7736,2.77436,-0.02215759,-0.03621012,0.002614136,151,15.12
-2.815105,8.644895,2.830141,-0.04120717,-0.03691551,0.006072916,151,15.12
-2.83,8.689268,2.899268,-0.05672866,-0.02059228,0.0151607,151,15.12
-2.920289,8.871426,3.045434,-0.06723797,0.007017506,0.02609536,151,15.12
-2.83,8.689268,2.899268,-0.05672866,-0.02059228,0.0151607,152,15.22
-2.920289,8.871426,3.045434,-0.06723797,0.007017506,0.02609536,152,15.22
-2.923613,8.85623,3.10377,-0.07691315,0.04183324,0.03959369,152,15.22
-2.634127,8.675873,3.071165,-0.08888889,0.05815519,0.06009171,152,15.22
-2.635419,8.723743,3.052067,-0.08888889,0.04184065,0.05847874,152,15.22
-2.814499,9.064499,3.253062,-0.068701,0.0304129,0.03816052,152,15.22
-2.635419,8.723743,3.052067,-0.08888889,0.04184065,0.05847874,153,15.32
-2.814499,9.064499,3.253062,-0.068701,0.0304129,0.03816052,153,15.32
-2.875363,9.141734,3.156371,-0.03776179,0.02411328,0.02029919,153,15.32
-3.031906,9.078495,3.069365,-0.02089547,0.01441834,-0.003712405,153,15.32
-3.012309,9.121155,2.976443,0.0005259313,0.0007993805,-0.007582718,153,15.32
-2.805662,8.91,2.914217,0.00221915,-0.04726063,-0.01944905,153,15.32
-3.012309,9.121155,2.976443,0.0005259313,0.0007993805,-0.007582718,154,15.42
-2.805662,8.91,2.914217,0.00221915,-0.04726063,-0.01944905,154,15.42
-2.763521,8.976479,2.90412,0.006541733,-0.09270867,-0.02543062,154,15.42
-3.046175,8.773825,3.006029,0.005553305,-0.1188866,-0.02944332,154,15.42
-3.018883,8.755651,3.034907,-0.01003782,-0.08471396,-0.01057526,154,15.42
-2.778265,8.722934,3.092934,-0.02263625,-0.04124209,0.01180819,154,15.42
-3.018883,8.755651,3.034907,-0.01003782,-0.08471396,-0.01057526,155,15.52
-2.778265,8.722934,3.092934,-0.02263625,-0.04124209,0.01180819,155,15.52
-2.624982,8.840048,3.130012,-0.02171646,-0.03279438,0.01390549,155,15.52
-2.726653,8.767355,3.255331,-0.0113822,-0.03377243,0.003772428,155,15.52
-2.755002,8.684998,3.210009,-0.00882219,-0.02780001,0.006622201,155,15.52
-2.817255,8.807844,3.282549,-0.007687943,-0.0006619391,0.01624586,155,15.52
-2.755002,8.684998,3.210009,-0.00882219,-0.02780001,0.006622201,156,15.62
-2.817255,8.807844,3.282549,-0.007687943,-0.0006619391,0.01624586,156,15.62
-2.728643,8.841947,3.242626,0.003197897,0.00448959,0.01884374,156,15.62
-2.542694,8.837819,3.199487,0.01131429,-0.001530205,0.0154476,156,15.62
-2.424917,9.025083,3.214917,0.0275839,-0.04344297,-0.003139454,156,15.62
-2.775305,8.74687,3.172174,0.03996411,-0.07268805,-0.02275983,156,15.62
-2.424917,9.025083,3.214917,0.0275839,-0.04344297,-0.003139454,157,15.72
-2.775305,8.74687,3.172174,0.03996411,-0.07268805,-0.02275983,157,15.72
-2.74338,8.64338,3.11676,0.03553137,-0.06375589,-0.01607484,157,15.72
-2.676047,8.90981,3.18,0.03113127,-0.05630974,-0.009643069,157,15.72
-2.90295,8.866503,3.051093,0.03947172,-0.05280505,-0.01233133,157,15.72
-3.189851,8.7201,3.023516,0.02827095,-0.003372967,0.008231321,157,15.72
-2.90295,8.866503,3.051093,0.03947172,-0.05280505,-0.01233133,158,15.82
-3.189851,8.7201,3.023516,0.02827095,-0.003372967,0.008231321,158,15.82
-2.96369,8.764524,2.930446,0.007771281,0.03890351,0.02778427,158,15.82
-2.258455,8.889329,2.881342,-0.005459174,0.03289689,0.03541007,158,15.82
-2.200805,8.957449,2.930805,-0.003056888,-0.04650447,0.001956432,158,15.82
-2.7298,9.140086,3.163295,0.0220279,-0.1285467,-0.04159275,158,15.82
-2.200805,8.957449,2.930805,-0.003056888,-0.04650447,0.001956432,159,15.92
-2.7298,9.140086,3.163295,0.0220279,-0.1285467,-0.04159275,159,15.92
-3.132233,8.846096,3.262777,0.02186419,-0.1125554,-0.03530858,159,15.92
-3.037148,8.879794,3.346529,0.0269951,-0.02371076,-0.0001258079,159,15.92
-2.632455,8.790704,3.236137,0.03582503,0.001347348,0.002458459,159,15.92
-2.337994,8.880669,3.296221,0.04687913,-0.007547014,0.0004554269,159,15.92
-2.632455,8.790704,3.236137,0.03582503,0.001347348,0.002458459,160,16.02
-2.337994,8.880669,3.296221,0.04687913,-0.007547014,0.0004554269,160,16.02
-2.303183,8.921592,3.236817,0.06297163,-0.03156778,-0.01877699,160,16.02
-2.437947,8.968013,3.19596,0.07281581,-0.06066966,-0.0351141,160,16.02
-2.649154,8.999154,3.225141,0.08072491,-0.04869264,-0.03410573,160,16.02
-2.555503,9.086124,3.205375,0.09411743,-0.02104608,-0.03483649,160,16.02
-2.649154,8.999154,3.225141,0.08072491,-0.04869264,-0.03410573,161,16.12
-2.555503,9.086124,3.205375,0.09411743,-0.02104608,-0.03483649,161,16.12
-2.364344,9.05,3.144344,0.1024689,-0.0241139,-0.04781846,161,16.12
-2.367014,9.04687,3.183885,0.1256537,-0.08472321,-0.07705929,161,16.12
-2.394867,9.145133,3.218939,0.143039,-0.1279077,-0.08777778,161,16.12
-2.460089,9.078821,3.182839,0.1687218,-0.2055682,-0.09453219,161,16.12
-2.394867,9.145133,3.218939,0.143039,-0.1279077,-0.08777778,162,16.22
-2.460089,9.078821,3.182839,0.1687218,-0.2055682,-0.09453219,162,16.22
-2.978341,8.897235,3.184194,0.1998445,-0.2487221,-0.1083592,162,16.22
-3.222999,8.721506,3.010502,0.1854234,-0.1882174,-0.01464128,162,16.22
-2.88684,8.327366,2.99579,0.1579138,-0.1130473,0.09322149,162,16.22
-2.643992,8.651587,2.812876,0.09096343,0.01401951,0.2009202,162,16.22
-2.88684,8.327366,2.99579,0.1579138,-0.1130473,0.09322149,163,16.32
-2.643992,8.651587,2.812876,0.09096343,0.01401951,0.2009202,163,16.32
-2.683762,8.529946,2.731232,0.06914276,0.06647235,0.1777856,163,16.32
-2.439266,7.945836,2.063694,-0.08727934,0.07398265,0.149529,163,16.32
-0.767896,9.67166,1.796815,-0.1338527,-0.09307699,0.121854,163,16.32
-0.3744519,11.22854,1.907864,0.1347289,-0.7332639,-0.2051389,163,16.32
-0.767896,9.67166,1.796815,-0.1338527,-0.09307699,0.121854,164,16.42
-0.3744519,11.22854,1.907864,0.1347289,-0.7332639,-0.2051389,164,16.42
-4.736346,7.837579,1.823266,0.295914,-1.19371,-0.5077957,164,16.42
-5.781585,7.733813,2.686652,0.06931951,-0.6713259,-0.09928982,164,16.42
-1.838539,9.485313,3.411087,0.04451302,-0.4361454,0.07691811,164,16.42
-1.556557,8.712717,3.676323,0.0576586,-0.6144292,0.04545163,164,16.42
-1.838539,9.485313,3.411087,0.04451302,-0.4361454,0.07691811,165,16.52
-1.556557,8.712717,3.676323,0.0576586,-0.6144292,0.04545163,165,16.52
-3.433809,8.660692,3.758277,0.05490207,-0.5592922,-0.05006399,165,16.52
-5.052452,8.816243,3.668713,0.07269983,-0.1152314,0.08414253,165,16.52
-3.265298,8.862246,3.226257,0.06972388,0.09619421,0.1705855,165,16.52
-1.917411,9.077747,3.102042,0.08251544,0.02811528,0.1484703,165,16.52
-3.265298,8.862246,3.226257,0.06972388,0.09619421,0.1705855,166,16.62
-1.917411,9.077747,3.102042,0.08251544,0.02811528,0.1484703,166,16.62
-1.721597,9.284791,3.064201,0.1123487,-0.1425733,0.103882,166,16.62
-2.222001,9.141142,2.927999,0.1479377,-0.2758517,0.07402075,166,16.62
-2.229273,9.184666,2.647456,0.1578348,-0.319573,0.07158115,166,16.62
-2.815884,8.945516,2.516168,0.1465043,-0.3728638,0.05321595,166,16.62
-2.229273,9.184666,2.647456,0.1578348,-0.319573,0.07158115,167,16.72
-2.815884,8.945516,2.516168,0.1465043,-0.3728638,0.05321595,167,16.72
-3.13011,8.745027,2.506257,0.09402585,-0.2796781,0.0821255,167,16.72
-2.259129,8.946336,2.62843,0.05137098,-0.1547984,0.1527307,167,16.72
-1.850755,9.346858,2.851511,0.04728232,-0.1596247,0.1525975,167,16.72
-2.115374,9.113861,3.083843,0.05587586,-0.1379847,0.1547647,167,16.72
-1.850755,9.346858,2.851511,0.04728232,-0.1596247,0.1525975,168,16.82
-2.115374,9.113861,3.083843,0.05587586,-0.1379847,0.1547647,168,16.82
-2.062228,9.011109,3.113337,0.06261563,-0.1014566,0.1658799,168,16.82
-2.373978,9.15,3.048924,0.06701839,-0.03835731,0.183745,168,16.82
-1.806258,9.046336,2.839312,0.0758713,0.003649078,0.2037543,168,16.82
-1.396257,9.19,2.777807,0.08976057,-0.06675839,0.1885821,168,16.82
