accr_x,accr_y,accr_z,gyr_x,gyr_y,gyr_z,timestamp,time
6.956956,8.867571,8.133739,-1.205778,-0.4122599,0.4131089,1403,140.32
2.460457,8.980163,2.319388,-0.8761705,-0.5868665,0.0502502,1403,140.32
2.997682,9.312076,1.059137,-0.8341727,-0.3662495,-0.02101162,1403,140.32
0.8426985,9.600996,-0.08163932,-0.9362417,-0.1010088,-0.07037063,1403,140.32
-0.1746047,9.429893,0.2539063,-1.060101,-0.003923253,-0.05092898,1403,140.32
-0.4107911,9.27828,1.230095,-1.256895,0.06124007,0.04710307,1403,140.32
-0.1746047,9.429893,0.2539063,-1.060101,-0.003923253,-0.05092898,1404,140.42
-0.4107911,9.27828,1.230095,-1.256895,0.06124007,0.04710307,1404,140.42
-0.2823923,8.985937,2.607986,-1.316228,0.06854966,0.084611,1404,140.42
0.9913299,8.694933,4.343266,-1.353183,0.07328972,0.1303202,1404,140.42
1.100625,8.459875,4.750125,-1.311875,0.04092058,0.1231651,1404,140.42
1.587201,8.251194,4.96,-1.228223,-0.02382392,0.06950942,1404,140.42
1.100625,8.459875,4.750125,-1.311875,0.04092058,0.1231651,1405,140.52
1.587201,8.251194,4.96,-1.228223,-0.02382392,0.06950942,1405,140.52
1.076393,8.015775,4.853506,-1.201057,-0.08172557,0.01454489,1405,140.52
-0.07401377,7.754058,3.454865,-1.149491,0.05652221,0.1404493,1405,140.52
-0.345123,8.104155,2.655599,-1.201324,0.1617025,0.1768086,1405,140.52
-0.06787687,8.749356,1.734173,-1.393497,0.3546796,0.2889504,1405,140.52
-0.345123,8.104155,2.655599,-1.201324,0.1617025,0.1768086,1406,140.62
-0.06787687,8.749356,1.734173,-1.393497,0.3546796,0.2889504,1406,140.62
0.03900263,9.215694,1.411103,-1.576021,0.4486483,0.357108,1406,140.62
-1.053249,8.833573,2.849892,-1.88531,0.3238825,0.4110887,1406,140.62
-1.158439,7.981386,3.658991,-2.038435,0.1867016,0.4716036,1406,140.62
2.721005,11.68003,5.018527,-2.197859,-0.05313088,0.482803,1406,140.62
-1.158439,7.981386,3.658991,-2.038435,0.1867016,0.4716036,1407,140.72
2.721005,11.68003,5.018527,-2.197859,-0.05313088,0.482803,1407,140.72
-0.4196838,12.28413,1.418211,-2.265863,-0.07907883,0.4617633,1407,140.72
1.929622,15.4375,-1.660014,-2.764533,0.2862265,0.5711253,1407,140.72
-4.744268,17.99609,-2.291913,-3.148204,0.4894564,0.7729309,1407,140.72
-2.573462,19.10999,2.779481,-3.609588,1.501411,1.571286,1407,140.72
-4.744268,17.99609,-2.291913,-3.148204,0.4894564,0.7729309,1408,140.82
-2.573462,19.10999,2.779481,-3.609588,1.501411,1.571286,1408,140.82
0.9656357,9.867236,7.228856,-3.50311,1.816327,1.894531,1408,140.82
-16.38991,20.13356,22.80212,-2.874858,4.65658,2.832573,1408,140.82
28.32158,14.2427,15.34167,-1.519019,5.842998,2.803359,1408,140.82
25.9639,9.128392,12.59951,0.1246684,-1.479743,-0.1543037,1408,140.82
28.32158,14.2427,15.34167,-1.519019,5.842998,2.803359,1409,140.92
25.9639,9.128392,12.59951,0.1246684,-1.479743,-0.1543037,1409,140.92
1.788637,7.487715,13.66965,1.194009,-3.283468,-1.021722,1409,140.92
-3.923516,5.029232,12.50272,3.204057,-1.358969,-0.6916086,1409,140.92
2.2364,2.566569,12.14918,4.032721,-0.338528,-0.5143122,1409,140.92
7.62178,0.8967242,10.96931,4.766057,-0.9212654,-1.025339,1409,140.92
2.2364,2.566569,12.14918,4.032721,-0.338528,-0.5143122,1410,141.02
7.62178,0.8967242,10.96931,4.766057,-0.9212654,-1.025339,1410,141.02
4.113064,0.4036523,11.37438,4.93581,-1.4902,-1.327924,1410,141.02
-0.416948,0.8755103,11.4581,5.22865,-1.604431,-1.441227,1410,141.02
-2.340493,1.56831,11.48958,5.348647,-1.340319,-1.299256,1410,141.02
-1.524411,3.375245,11.97208,5.580516,-0.6064607,-0.8492569,1410,141.02
-2.340493,1.56831,11.48958,5.348647,-1.340319,-1.299256,1411,141.12
-1.524411,3.375245,11.97208,5.580516,-0.6064607,-0.8492569,1411,141.12
-0.2367054,4.670658,11.77198,5.667406,-0.3766211,-0.6136947,1411,141.12
1.891049,7.580129,9.757387,5.540296,-0.4901723,-0.4800828,1411,141.12
2.606004,5.45497,7.909902,5.202966,-0.7451578,-0.5087572,1411,141.12
2.134542,0.6053196,3.269237,3.92117,-1.184357,-0.7549059,1411,141.12
2.606004,5.45497,7.909902,5.202966,-0.7451578,-0.5087572,1412,141.22
2.134542,0.6053196,3.269237,3.92117,-1.184357,-0.7549059,1412,141.22
-5.117571,-3.319983,-3.412528,2.499237,-1.226917,-0.7275904,1412,141.22
-9.836422,-2.487126,2.20482,-0.276198,-0.3360702,0.3358221,1412,141.22
-3.027612,-0.3596992,6.82828,-1.623858,0.3374136,1.085315,1412,141.22
-18.53256,-1.13234,-0.6280666,-1.163311,-1.447678,-0.2988307,1412,141.22
-3.027612,-0.3596992,6.82828,-1.623858,0.3374136,1.085315,1413,141.32
-18.53256,-1.13234,-0.6280666,-1.163311,-1.447678,-0.2988307,1413,141.32
2.20467,18.92671,2.487248,-1.66066,0.7379918,0.4030081,1413,141.32
-2.416464,12.0255,4.336132,-2.070348,-0.180006,0.2365027,1413,141.32
-5.277649,11.25845,6.27645,-2.070317,-0.1143116,0.4504031,1413,141.32
1.040742,9.027254,8.637676,-1.794075,-0.1401221,0.7522222,1413,141.32
-5.277649,11.25845,6.27645,-2.070317,-0.1143116,0.4504031,1414,141.42
1.040742,9.027254,8.637676,-1.794075,-0.1401221,0.7522222,1414,141.42
4.355494,9.139924,8.311451,-1.506162,-0.2624166,0.7055817,1414,141.42
5.412758,8.922486,4.500545,-1.147869,-0.4071026,0.3576879,1414,141.42
4.479068,9.074754,2.912673,-1.010628,-0.2548252,0.1752742,1414,141.42
2.398008,9.5279,2.097203,-0.9467145,-0.04168431,-0.02583049,1414,141.42
4.479068,9.074754,2.912673,-1.010628,-0.2548252,0.1752742,1415,141.52
2.398008,9.5279,2.097203,-0.9467145,-0.04168431,-0.02583049,1415,141.52
1.244824,9.530955,1.962864,-0.9572533,0.006754081,-0.07772723,1415,141.52
-0.3623108,9.126462,1.825283,-1.011214,0.03831652,-0.05168348,1415,141.52
0.01779712,8.999046,1.734934,-1.06729,0.08291308,0.002846036,1415,141.52
0.7158366,8.954421,2.277918,-1.170781,0.09890814,0.06466282,1415,141.52
0.01779712,8.999046,1.734934,-1.06729,0.08291308,0.002846036,1416,141.62
0.7158366,8.954421,2.277918,-1.170781,0.09890814,0.06466282,1416,141.62
0.4518498,8.683134,2.960329,-1.215099,0.06805017,0.0667589,1416,141.62
0.70399,8.327176,3.764121,-1.239598,0.07762214,0.07762214,1416,141.62
0.5793442,8.349941,4.517561,-1.243333,0.07555556,0.07472636,1416,141.62
-0.1522137,8.330272,4.898194,-1.207386,0.09986815,0.08741743,1416,141.62
0.5793442,8.349941,4.517561,-1.243333,0.07555556,0.07472636,1417,141.72
-0.1522137,8.330272,4.898194,-1.207386,0.09986815,0.08741743,1417,141.72
0.1049258,8.654432,4.115889,-1.187335,0.2033129,0.1569078,1417,141.72
-0.4341723,8.464324,1.41965,-1.304702,0.4162535,0.2487373,1417,141.72
-0.07687603,9.088941,1.32039,-1.428859,0.5346849,0.3114941,1417,141.72
-0.3989481,9.117914,2.443551,-1.750813,0.4464425,0.3689689,1417,141.72
-0.07687603,9.088941,1.32039,-1.428859,0.5346849,0.3114941,1418,141.82
-0.3989481,9.117914,2.443551,-1.750813,0.4464425,0.3689689,1418,141.82
-0.6137272,8.290591,4.155179,-1.913714,0.2243254,0.3902723,1418,141.82
3.097685,11.72658,5.725671,-2.008983,-0.01560256,0.398401,1418,141.82
-0.5144002,11.25732,3.232987,-2.013774,-0.05847058,0.341516,1418,141.82
2.226352,12.36635,-0.4045279,-2.376302,0.5090573,0.5962896,1418,141.82
-0.5144002,11.25732,3.232987,-2.013774,-0.05847058,0.341516,1419,141.92
2.226352,12.36635,-0.4045279,-2.376302,0.5090573,0.5962896,1419,141.92
-2.803499,15.23832,-1.125472,-2.682918,0.509913,0.6412463,1419,141.92
-3.962155,17.49541,-0.2858347,-3.257851,1.094666,1.240385,1419,141.92
-1.978242,16.4786,2.022711,-3.527206,1.563563,1.722652,1419,141.92
-14.0417,6.127422,19.92222,-3.429063,2.6015,2.426581,1419,141.92
-1.978242,16.4786,2.022711,-3.527206,1.563563,1.722652,1420,142.02
-14.0417,6.127422,19.92222,-3.429063,2.6015,2.426581,1420,142.02
-17.2401,17.99402,24.38154,-2.784602,5.251001,3.133217,1420,142.02
37.54803,10.89266,10.27915,-0.9368492,3.676998,1.946934,1420,142.02
27.2526,8.30999,13.1175,-0.04269791,-0.924208,0.1409257,1420,142.02
-8.517782,8.176779,13.37516,2.255104,-3.525737,-1.236387,1420,142.02
27.2526,8.30999,13.1175,-0.04269791,-0.924208,0.1409257,1421,142.12
-8.517782,8.176779,13.37516,2.255104,-3.525737,-1.236387,1421,142.12
-2.699616,5.489251,12.37762,3.174631,-1.789389,-0.7473455,1421,142.12
7.145635,2.044654,11.47487,4.430283,-0.5282985,-0.6272698,1421,142.12
8.282617,1.337935,11.04033,4.71957,-1.268025,-1.072648,1421,142.12
-0.4750617,0.6844241,11.45131,4.963564,-2.116499,-1.565169,1421,142.12
8.282617,1.337935,11.04033,4.71957,-1.268025,-1.072648,1422,142.22
-0.4750617,0.6844241,11.45131,4.963564,-2.116499,-1.565169,1422,142.22
-2.015402,1.013841,11.35711,5.09363,-2.04891,-1.593512,1422,142.22
-3.864762,2.153094,11.33123,5.299447,-1.300281,-1.303416,1422,142.22
-2.827326,3.776618,11.56673,5.411204,-0.7853903,-1.065405,1422,142.22
-0.08798358,6.146383,9.85945,5.429465,-0.3459215,-0.7730345,1422,142.22
-2.827326,3.776618,11.56673,5.411204,-0.7853903,-1.065405,1423,142.32
-0.08798358,6.146383,9.85945,5.429465,-0.3459215,-0.7730345,1423,142.32
0.3889827,7.300238,8.912936,5.264089,-0.3739201,-0.7181133,1423,142.32
1.546622,3.933014,6.036398,4.501771,-0.5740789,-0.6797274,1423,142.32
1.217374,1.226533,2.676959,3.657691,-0.6545354,-0.7409792,1423,142.32
-8.880858,-2.82236,-4.359983,1.45376,-0.4784128,-0.4453017,1423,142.32
1.217374,1.226533,2.676959,3.657691,-0.6545354,-0.7409792,1424,142.42
-8.880858,-2.82236,-4.359983,1.45376,-0.4784128,-0.4453017,1424,142.42
-10.52863,-1.678266,1.105225,-0.1934231,0.09817057,0.3248046,1424,142.42
9.059975,9.724994,8.747155,-2.093422,0.859189,1.409813,1424,142.42
7.348644,16.64926,4.024403,-1.240812,-0.9320048,-0.3259462,1424,142.42
6.481406,16.55116,1.692632,-1.715785,0.7937103,0.5178642,1424,142.42
7.348644,16.64926,4.024403,-1.240812,-0.9320048,-0.3259462,1425,142.52
6.481406,16.55116,1.692632,-1.715785,0.7937103,0.5178642,1425,142.52
2.919454,15.67979,5.203735,-1.933282,0.06746733,0.2622732,1425,142.52
-2.719466,10.65638,7.391405,-1.857898,0.01610228,0.4882551,1425,142.52
2.295197,10.14562,9.648303,-1.63924,-0.005863061,0.5985965,1425,142.52
7.614815,8.996445,6.289018,-1.083185,-0.3627981,0.3728155,1425,142.52
2.295197,10.14562,9.648303,-1.63924,-0.005863061,0.5985965,1426,142.62
7.614815,8.996445,6.289018,-1.083185,-0.3627981,0.3728155,1426,142.62
4.263218,9.011231,3.975158,-0.9279115,-0.5389841,0.1635172,1426,142.62
2.416142,9.33745,0.5282933,-0.8260568,-0.2128166,0.01085791,1426,142.62
1.943759,9.321631,-0.1227664,-0.9020476,-0.04416838,-0.02175328,1426,142.62
-0.5871897,9.37281,0.4437235,-1.063043,0.05150724,-0.04666667,1426,142.62
1.943759,9.321631,-0.1227664,-0.9020476,-0.04416838,-0.02175328,1427,142.72
-0.5871897,9.37281,0.4437235,-1.063043,0.05150724,-0.04666667,1427,142.72
-0.2616725,9.091308,0.8716104,-1.157864,0.1412012,0.007867858,1427,142.72
-0.1008201,8.971256,2.173239,-1.293986,0.1494166,0.08041648,1427,142.72
0.5948555,8.871119,3.484982,-1.331983,0.1146747,0.1074903,1427,142.72
0.7886271,8.53774,4.60113,-1.277556,0.03681487,0.1025926,1427,142.72
0.5948555,8.871119,3.484982,-1.331983,0.1146747,0.1074903,1428,142.82
0.7886271,8.53774,4.60113,-1.277556,0.03681487,0.1025926,1428,142.82
0.8338527,8.40342,4.877013,-1.224451,0.009407735,0.09242178,1428,142.82
1.167682,8.22011,4.491545,-1.163048,-0.0270813,0.0663818,1428,142.82
0.651642,8.016516,4.06449,-1.152908,-0.05716277,0.05393627,1428,142.82
-1.533972,8.629529,3.07965,-1.202009,0.165014,0.1744039,1428,142.82
0.651642,8.016516,4.06449,-1.152908,-0.05716277,0.05393627,1429,142.92
-1.533972,8.629529,3.07965,-1.202009,0.165014,0.1744039,1429,142.92
0.3545987,8.655344,1.019805,-1.303462,0.3306015,0.2679435,1429,142.92
0.1996082,9.517367,1.309467,-1.612479,0.4239655,0.3445793,1429,142.92
-0.548094,9.571856,2.153292,-1.795324,0.3406016,0.3669984,1429,142.92
-0.8601168,8.605153,4.589956,-2.034715,0.09177774,0.4296748,1429,142.92
-0.548094,9.571856,2.153292,-1.795324,0.3406016,0.3669984,1430,143.02
-0.8601168,8.605153,4.589956,-2.034715,0.09177774,0.4296748,1430,143.02
-0.7331266,10.0778,6.063066,-2.109167,-0.02346024,0.4963772,1430,143.02
1.56236,11.50725,3.455167,-2.166264,-0.01863449,0.4419524,1430,143.02
-1.679176,12.02272,-0.4327729,-2.346114,0.3424234,0.6346847,1430,143.02
-2.900488,16.46332,-1.835816,-2.931765,0.6040854,0.8225044,1430,143.02
-1.679176,12.02272,-0.4327729,-2.346114,0.3424234,0.6346847,1431,143.12
-2.900488,16.46332,-1.835816,-2.931765,0.6040854,0.8225044,1431,143.12
-4.359709,18.17562,-0.691255,-3.303571,0.9861722,1.138228,1431,143.12
0.4033309,16.32721,4.93067,-3.49024,1.719269,1.819403,1431,143.12
-6.031384,5.616516,14.77896,-3.377216,2.086455,2.097354,1431,143.12
2.427357,18.02852,18.44894,-1.777524,6.418463,3.137173,1431,143.12
-6.031384,5.616516,14.77896,-3.377216,2.086455,2.097354,1432,143.22
2.427357,18.02852,18.44894,-1.777524,6.418463,3.137173,1432,143.22
39.18,13.19062,11.87979,-0.6595245,4.971579,2.198964,1432,143.22
18.46839,5.359326,11.88107,1.223799,-3.11369,-1.124573,1432,143.22
0.717663,6.649671,13.63055,2.347771,-3.989023,-1.694614,1432,143.22
-1.222152,3.652678,12.20601,3.837923,-1.262246,-0.96949,1432,143.22
0.717663,6.649671,13.63055,2.347771,-3.989023,-1.694614,1433,143.32
-1.222152,3.652678,12.20601,3.837923,-1.262246,-0.96949,1433,143.32
6.536949,2.034938,11.16883,4.445411,-0.5850722,-0.8425765,1433,143.32
7.361251,0.946521,10.95747,4.892037,-1.640945,-1.423482,1433,143.32
0.5688949,1.021223,11.43469,5.018735,-2.115372,-1.678467,1433,143.32
-2.791035,2.205045,11.46358,5.196927,-1.80179,-1.58782,1433,143.32
0.5688949,1.021223,11.43469,5.018735,-2.115372,-1.678467,1434,143.42
-2.791035,2.205045,11.46358,5.196927,-1.80179,-1.58782,1434,143.42
-2.801551,2.807286,11.47065,5.307654,-1.319791,-1.382221,1434,143.42
-0.6686396,4.948134,10.66918,5.40621,-0.6626122,-1.015222,1434,143.42
0.5764701,6.712436,9.619095,5.286598,-0.6304221,-0.9022882,1434,143.42
0.1798625,6.583235,7.395683,4.703076,-0.8217856,-0.7476682,1434,143.42
0.5764701,6.712436,9.619095,5.286598,-0.6304221,-0.9022882,1435,143.52
0.1798625,6.583235,7.395683,4.703076,-0.8217856,-0.7476682,1435,143.52
-0.281021,3.276341,4.913107,4.153214,-0.9341099,-0.6658287,1435,143.52
-6.725474,-1.328023,-2.162354,2.575813,-0.5967189,-0.2568087,1435,143.52
-9.113767,-2.080942,-2.502823,1.081486,-0.1178351,0.3393971,1435,143.52
-4.456482,-0.8824869,5.934153,-1.25339,0.7718025,1.441262,1435,143.52
-9.113767,-2.080942,-2.502823,1.081486,-0.1178351,0.3393971,1436,143.62
-4.456482,-0.8824869,5.934153,-1.25339,0.7718025,1.441262,1436,143.62
2.813688,1.362792,10.51763,-1.998821,0.7871604,1.519163,1436,143.62
-25.27964,-6.240833,-1.879835,-1.334416,-0.9724598,-0.1142666,1436,143.62
9.422305,17.18983,1.62743,-1.554168,0.9911583,0.4087319,1436,143.62
-5.377472,14.02419,5.819669,-1.865046,-0.5940951,0.01072575,1436,143.62
9.422305,17.18983,1.62743,-1.554168,0.9911583,0.4087319,1437,143.72
-5.377472,14.02419,5.819669,-1.865046,-0.5940951,0.01072575,1437,143.72
-4.624196,12.32707,6.314799,-1.805989,-0.06833639,0.3329357,1437,143.72
1.644603,8.662797,7.286967,-1.461775,-0.4129904,0.3756424,1437,143.72
4.038753,9.746682,4.974819,-1.285666,-0.4446829,0.3277488,1437,143.72
2.586319,9.310413,1.852716,-1.102097,-0.2996601,0.1909528,1437,143.72
4.038753,9.746682,4.974819,-1.285666,-0.4446829,0.3277488,1438,143.82
2.586319,9.310413,1.852716,-1.102097,-0.2996601,0.1909528,1438,143.82
2.583,9.0144,1.0398,-1.124249,-0.07976531,0.1479829,1438,143.82
1.593419,9.077028,1.644671,-1.195752,0.1874665,0.07481324,1438,143.82
0.5519002,8.820308,2.029563,-1.226918,0.1790867,0.04909434,1438,143.82
0.3809013,8.733033,3.174836,-1.279546,0.1637877,0.07465924,1438,143.82
0.5519002,8.820308,2.029563,-1.226918,0.1790867,0.04909434,1439,143.92
0.3809013,8.733033,3.174836,-1.279546,0.1637877,0.07465924,1439,143.92
0.800302,8.649906,3.930472,-1.275065,0.127907,0.08502727,1439,143.92
0.8982622,8.536276,4.420497,-1.217527,0.06752674,0.07587014,1439,143.92
0.9300115,8.399862,4.52985,-1.190447,0.03880676,0.07058164,1439,143.92
0.785492,8.296011,4.247513,-1.156515,0.01484387,0.06762588,1439,143.92
0.9300115,8.399862,4.52985,-1.190447,0.03880676,0.07058164,1440,144.02
0.785492,8.296011,4.247513,-1.156515,0.01484387,0.06762588,1440,144.02
-0.6317551,8.200765,4.145488,-1.155556,0.005123275,0.07203649,1440,144.02
-0.1404738,8.874991,2.902301,-1.213817,0.2664142,0.2233945,1440,144.02
-0.208457,8.474965,1.71676,-1.312752,0.4192078,0.2968227,1440,144.02
0.3488737,9.375036,1.478664,-1.600374,0.5470377,0.3684265,1440,144.02
-0.208457,8.474965,1.71676,-1.312752,0.4192078,0.2968227,1441,144.12
0.3488737,9.375036,1.478664,-1.600374,0.5470377,0.3684265,1441,144.12
0.1610632,9.597092,2.563334,-1.786603,0.4500514,0.370004,1441,144.12
-0.9317146,8.527832,4.578806,-2.017239,0.130533,0.4052876,1441,144.12
0.3376648,10.18718,5.922134,-2.09,0.03931763,0.4552776,1441,144.12
-2.30014,11.4806,2.315663,-2.145547,0.03893942,0.4219162,1441,144.12
0.3376648,10.18718,5.922134,-2.09,0.03931763,0.4552776,1442,144.22
-2.30014,11.4806,2.315663,-2.145547,0.03893942,0.4219162,1442,144.22
0.9036756,11.72856,0.5099279,-2.363722,0.4878679,0.6402299,1442,144.22
-1.918759,16.58905,-1.544589,-2.986608,0.6278565,0.8086347,1442,144.22
-4.646356,17.80085,-1.20839,-3.285207,0.9652975,1.118674,1442,144.22
1.274805,11.02083,5.587735,-3.485826,1.669011,1.736991,1442,144.22
-4.646356,17.80085,-1.20839,-3.285207,0.9652975,1.118674,1443,144.32
1.274805,11.02083,5.587735,-3.485826,1.669011,1.736991,1443,144.32
-4.149112,6.378955,12.72659,-3.408142,2.228374,2.099188,1443,144.32
6.209634,8.479196,15.15392,-1.538911,6.434567,2.985645,1443,144.32
38.93007,14.11539,13.2956,-0.7608012,3.660004,1.755497,1443,144.32
17.45903,7.226238,11.48793,1.001193,-3.394007,-1.069461,1443,144.32
38.93007,14.11539,13.2956,-0.7608012,3.660004,1.755497,1444,144.42
17.45903,7.226238,11.48793,1.001193,-3.394007,-1.069461,1444,144.42
-7.319442,7.450113,13.19331,2.184056,-3.843358,-1.423737,1444,144.42
-0.9318871,3.550021,12.11518,3.823761,-0.8406235,-0.5758,1444,144.42
4.552225,2.943993,11.74726,4.338978,-0.504374,-0.5648464,1444,144.42
6.275426,0.9153342,11.1482,4.829581,-1.559599,-1.157621,1444,144.42
4.552225,2.943993,11.74726,4.338978,-0.504374,-0.5648464,1445,144.52
6.275426,0.9153342,11.1482,4.829581,-1.559599,-1.157621,1445,144.52
1.842975,1.085843,11.62257,5.006592,-2.078654,-1.446998,1445,144.52
-3.178869,1.756893,11.32539,5.243918,-1.752778,-1.384863,1445,144.52
-3.928899,2.513491,11.26,5.354332,-1.321476,-1.216327,1445,144.52
-1.726388,4.827142,10.61748,5.462116,-0.619326,-0.8963876,1445,144.52
-3.928899,2.513491,11.26,5.354332,-1.321476,-1.216327,1446,144.62
-1.726388,4.827142,10.61748,5.462116,-0.619326,-0.8963876,1446,144.62
-0.5808573,5.730831,9.705921,5.413317,-0.4000496,-0.7706798,1446,144.62
0.812981,7.006892,7.732294,4.920453,-0.5233286,-0.7466945,1446,144.62
1.690341,5.031512,6.583238,4.377687,-0.6751759,-0.8236185,1446,144.62
-1.993748,-0.7773027,-1.457546,2.695092,-0.6307504,-0.9093102,1446,144.62
1.690341,5.031512,6.583238,4.377687,-0.6751759,-0.8236185,1447,144.72
-1.993748,-0.7773027,-1.457546,2.695092,-0.6307504,-0.9093102,1447,144.72
-9.208596,-2.239808,-2.1798,1.353101,-0.3291538,-0.5886131,1447,144.72
-5.538419,-0.9806263,5.699483,-1.071042,0.8560068,0.8625363,1447,144.72
8.035546,7.24164,8.221156,-2.076846,1.043305,1.227449,1447,144.72
-5.169305,27.68607,6.532218,-1.889134,0.2021432,0.2469329,1447,144.72
8.035546,7.24164,8.221156,-2.076846,1.043305,1.227449,1448,144.82
-5.169305,27.68607,6.532218,-1.889134,0.2021432,0.2469329,1448,144.82
9.533801,16.16436,1.19714,-1.86412,0.5377283,0.4365533,1448,144.82
-6.654227,12.49315,6.282233,-2.103523,-0.1892298,0.3747487,1448,144.82
-1.603793,11.11979,8.137797,-1.954661,0.1556574,0.649102,1448,144.82
3.743384,9.673812,9.562516,-1.461906,-0.312463,0.5736399,1448,144.82
-1.603793,11.11979,8.137797,-1.954661,0.1556574,0.649102,1449,144.92
3.743384,9.673812,9.562516,-1.461906,-0.312463,0.5736399,1449,144.92
7.159724,8.904465,7.103728,-1.185648,-0.4038855,0.4200227,1449,144.92
2.947711,9.319202,2.996857,-0.8657817,-0.3394697,0.1086725,1449,144.92
3.283332,9.225608,1.671949,-0.8406616,-0.1710371,0.02300443,1449,144.92
1.022755,9.394618,0.2973089,-0.92297,0.03708904,-0.04817341,1449,144.92
3.283332,9.225608,1.671949,-0.8406616,-0.1710371,0.02300443,1450,145.02
1.022755,9.394618,0.2973089,-0.92297,0.03708904,-0.04817341,1450,145.02
-0.3647798,9.215783,0.3402812,-1.022371,0.1272689,-0.0388592,1450,145.02
-0.6984387,8.978959,0.8498513,-1.220033,0.1888889,0.05441572,1450,145.02
-0.2064062,8.870139,2.019492,-1.302222,0.1851009,0.1029799,1450,145.02
0.6330538,8.631018,4.012574,-1.33042,0.1010211,0.1315616,1450,145.02
-0.2064062,8.870139,2.019492,-1.302222,0.1851009,0.1029799,1451,145.12
0.6330538,8.631018,4.012574,-1.33042,0.1010211,0.1315616,1451,145.12
0.3164494,8.525571,4.357276,-1.309677,0.06078848,0.1351541,1451,145.12
0.8798631,8.319178,4.589589,-1.253743,-0.004994902,0.127303,1451,145.12
0.8026166,8.302115,4.568423,-1.232047,-0.03064314,0.113041,1451,145.12
-1.270845,8.513417,3.881345,-1.229528,0.07034931,0.1769402,1451,145.12
0.8026166,8.302115,4.568423,-1.232047,-0.03064314,0.113041,1452,145.22
-1.270845,8.513417,3.881345,-1.229528,0.07034931,0.1769402,1452,145.22
-0.2204022,8.466361,2.194102,-1.283719,0.2592479,0.2819746,1452,145.22
0.004721908,9.143863,0.7324683,-1.573114,0.4257244,0.3804023,1452,145.22
0.2872386,9.601841,1.29947,-1.766481,0.3963433,0.3992128,1452,145.22
-0.9026951,8.26,3.493949,-2.015216,0.1625571,0.4478748,1452,145.22
0.2872386,9.601841,1.29947,-1.766481,0.3963433,0.3992128,1453,145.32
-0.9026951,8.26,3.493949,-2.015216,0.1625571,0.4478748,1453,145.32
-0.4997301,9.757269,5.546112,-2.144972,0.02132289,0.5077582,1453,145.32
1.773672,11.88574,3.868703,-2.237933,-0.09227808,0.4543448,1453,145.32
-0.6064192,11.96857,0.09356489,-2.414382,0.3456207,0.6622652,1453,145.32
-2.690828,16.99272,-2.300428,-2.969917,0.5164613,0.753427,1453,145.32
-0.6064192,11.96857,0.09356489,-2.414382,0.3456207,0.6622652,1454,145.42
-2.690828,16.99272,-2.300428,-2.969917,0.5164613,0.753427,1454,145.42
-5.032913,18.10803,-1.635012,-3.367333,0.8918606,1.088423,1454,145.42
-1.302777,17.51109,3.510589,-3.584463,1.72909,1.832664,1454,145.42
-3.537177,6.796173,13.79053,-3.499121,2.154638,2.112006,1454,145.42
3.789794,17.6711,18.34165,-1.982213,5.944382,2.97857,1454,145.42
-3.537177,6.796173,13.79053,-3.499121,2.154638,2.112006,1455,145.52
3.789794,17.6711,18.34165,-1.982213,5.944382,2.97857,1455,145.52
38.85803,14.05666,12.87725,-0.9352136,3.913027,1.859971,1455,145.52
15.63845,6.929767,12.1824,1.061817,-3.363522,-1.158595,1455,145.52
-0.8041676,7.578203,14.02712,2.230033,-3.700377,-1.512931,1455,145.52
-0.6662327,3.959026,12.29395,3.809993,-0.9335874,-0.7707,1455,145.52
-0.8041676,7.578203,14.02712,2.230033,-3.700377,-1.512931,1456,145.62
-0.6662327,3.959026,12.29395,3.809993,-0.9335874,-0.7707,1456,145.62
6.023931,2.38314,11.71487,4.4566,-0.4796646,-0.7536687,1456,145.62
6.734404,0.6509306,10.86753,4.960511,-1.617447,-1.361502,1456,145.62
0.3642479,0.4673503,11.46795,5.106862,-2.032601,-1.582476,1456,145.62
-3.762859,1.016698,11.21958,5.331992,-1.617146,-1.431242,1456,145.62
0.3642479,0.4673503,11.46795,5.106862,-2.032601,-1.582476,1457,145.72
-3.762859,1.016698,11.21958,5.331992,-1.617146,-1.431242,1457,145.72
-3.885652,1.639478,11.37433,5.440451,-1.130496,-1.213518,1457,145.72
-1.240659,4.24765,11.42398,5.580463,-0.4740765,-0.8933967,1457,145.72
1.006575,6.160038,10.45276,5.548648,-0.3392936,-0.8031523,1457,145.72
1.443149,7.013255,8.736142,5.018091,-0.581657,-0.8635662,1457,145.72
1.006575,6.160038,10.45276,5.548648,-0.3392936,-0.8031523,1458,145.82
1.443149,7.013255,8.736142,5.018091,-0.581657,-0.8635662,1458,145.82
3.038286,3.379052,6.269859,4.421439,-0.7639373,-0.9849996,1458,145.82
-5.632282,-2.586379,-1.375462,2.719159,-0.6627352,-1.008607,1458,145.82
-10.86889,-3.873738,-2.651923,0.9856824,-0.222043,-0.3942456,1458,145.82
-5.874776,-2.515182,5.874514,-1.727711,0.8771541,1.242062,1458,145.82
-10.86889,-3.873738,-2.651923,0.9856824,-0.222043,-0.3942456,1459,145.92
-5.874776,-2.515182,5.874514,-1.727711,0.8771541,1.242062,1459,145.92
11.19743,23.5239,7.960567,-1.879415,-0.09517866,0.1596367,1459,145.92
-1.744918,18.19875,2.150926,-1.635082,0.7948743,0.5462057,1459,145.92
