,0
2998,2
2999,3
3000,0
3001,0
3002,0
3003,3
3004,3
3005,3
3006,3
3007,3
3008,0
3009,3
3010,3
3011,3
3012,0
3013,3
3014,3
3015,3
3016,3
3017,3
3018,3
3019,3
3020,3
3021,3
3022,3
3023,0
3024,0
3025,0
3026,0
3027,3
3028,3
3029,3
3030,3
3031,0
3032,3
3033,0
3034,3
3035,0
3036,0
3037,0
3038,3
3039,3
3040,3
3041,3
3042,3
3043,1
3044,0
3045,3
3046,3
3047,0
3048,3
3049,3
3050,0
3051,3
3052,3
3053,3
3054,3
3055,3
3056,3
3057,3
3058,3
3059,3
3060,0
3061,3
3062,0
3063,3
3064,3
3065,3
3066,3
3067,3
3068,3
3069,3
3070,0
3071,0
3072,0
3073,3
3074,3
3075,3
3076,3
3077,0
3078,3
3079,0
3080,3
3081,0
3082,3
3083,3
3084,3
3085,3
3086,3
3087,3
3088,3
3089,3
3090,3
3091,0
3092,3
3093,0
3094,3
3095,1
3096,3
3097,3
3098,3
3099,3
3100,3
3101,3
3102,3
3103,3
3104,0
3105,3
3106,0
3107,0
3108,3
3109,0
3110,3
3111,3
3112,0
3113,0
3114,3
3115,3
3116,3
3117,3
3118,0
3119,0
3120,0
3121,3
3122,3
3123,3
3124,3
3125,3
3126,2
3127,3
3128,0
3129,0
3130,3
3131,3
3132,3
3133,3
3134,3
3135,0
3136,3
3137,3
3138,3
3139,3
3140,3
3141,1
3142,3
3143,3
3144,3
3145,3
3146,3
3147,3
3148,3
3149,0
3150,3
3151,3
3152,0
3153,0
3154,3
3155,3
3156,3
3157,3
3158,0
3159,1
3160,3
3161,3
3162,0
3163,3
3164,0
3165,0
3166,3
3167,3
3168,3
3169,3
3170,3
3171,0
3172,3
3173,3
3174,0
3175,0
3176,0
3177,0
3178,3
3179,3
3180,3
3181,3
3182,1
3183,3
3184,3
3185,3
3186,3
3187,0
3188,0
3189,3
3190,3
3191,3
3192,3
3193,0
3194,1
3195,0
3196,3
3197,3
3198,3
3199,3
3200,3
3201,3
3202,3
3203,3
3204,3
3205,3
3206,3
3207,0
3208,3
3209,0
3210,0
3211,0
3212,3
3213,3
3214,3
3215,3
3216,3
3217,1
3218,3
3219,2
3220,3
3221,0
3222,1
3223,0
3224,3
3225,0
3226,3
3227,3
3228,2
3229,3
3230,3
3231,0
3232,3
3233,0
3234,3
3235,3
3236,0
3237,3
3238,3
3239,3
3240,2
3241,3
3242,3
3243,3
3244,0
3245,3
3246,0
3247,3
3248,0
3249,3
3250,3
3251,3
3252,3
3253,3
3254,0
3255,3
3256,3
3257,0
3258,0
3259,3
3260,0
3261,3
3262,3
3263,0
3264,3
3265,3
3266,0
3267,0
3268,0
3269,0
3270,0
3271,3
3272,3
3273,0
3274,3
3275,1
3276,1
3277,3
3278,3
3279,0
3280,0
3281,0
3282,3
3283,0
3284,3
3285,1
3286,3
3287,3
3288,0
3289,3
3290,0
3291,3
3292,0
3293,1
3294,0
3295,3
3296,0
3297,3
3298,3
3299,3
3300,3
3301,0
3302,1
3303,3
3304,3
3305,2
3306,3
3307,3
3308,3
3309,2
3310,1
3311,3
3312,1
3313,3
3314,2
3315,3
3316,3
3317,3
3318,3
3319,3
3320,3
3321,1
3322,3
3323,3
3324,3
3325,0
3326,3
3327,3
3328,0
3329,1
3330,3
3331,3
3332,3
3333,0
3334,0
3335,0
3336,0
3337,0
3338,3
3339,0
3340,3
3341,3
3342,3
3343,3
3344,3
3345,0
3346,3
3347,3
3348,0
3349,0
3350,0
3351,3
3352,3
3353,0
3354,3
3355,1
3356,3
3357,3
3358,0
3359,3
3360,0
3361,0
3362,0
3363,0
3364,3
3365,1
3366,3
3367,0
3368,0
3369,0
3370,3
3371,0
3372,0
3373,0
3374,0
3375,3
3376,3
3377,3
3378,3
3379,3
3380,1
3381,0
3382,3
3383,0
3384,0
3385,0
3386,3
3387,3
3388,3
3389,3
3390,0
3391,1
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,0
3399,3
3400,3
3401,3
3402,1
3403,0
3404,3
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,1
3415,0
3416,3
3417,0
3418,0
3419,0
3420,0
3421,3
3422,3
3423,3
3424,3
3425,1
3426,1
3427,0
3428,0
3429,0
3430,0
3431,0
3432,0
3433,0
3434,3
3435,3
3436,3
3437,3
3438,3
3439,0
3440,3
3441,0
3442,0
3443,0
3444,0
3445,3
3446,3
3447,0
3448,0
3449,3
3450,3
3451,3
3452,0
3453,0
3454,0
3455,3
3456,3
3457,3
3458,0
3459,3
3460,1
3461,0
3462,0
3463,3
3464,0
3465,0
3466,0
3467,3
3468,0
3469,0
3470,3
3471,0
3472,1
3473,0
3474,3
3475,0
3476,0
3477,0
3478,0
3479,3
3480,0
3481,3
3482,3
3483,1
3484,3
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,3
3493,3
3494,3
3495,3
3496,3
3497,0
3498,0
3499,0
3500,0
3501,0
3502,3
3503,0
3504,3
3505,3
3506,1
3507,0
3508,3
3509,3
3510,0
3511,0
3512,0
3513,0
3514,3
3515,3
3516,0
3517,3
3518,3
3519,3
3520,0
3521,3
3522,0
3523,0
3524,3
3525,3
3526,3
3527,0
3528,3
3529,1
3530,1
3531,3
3532,0
3533,0
3534,0
3535,0
3536,3
3537,0
3538,3
3539,3
3540,0
3541,3
3542,3
3543,3
3544,3
3545,0
3546,0
3547,3
3548,0
3549,3
3550,0
3551,3
3552,0
3553,1
3554,0
3555,0
3556,0
3557,0
3558,0
3559,3
3560,3
3561,0
3562,0
3563,0
3564,1
3565,0
3566,0
3567,0
3568,0
3569,0
3570,3
3571,3
3572,3
3573,0
3574,3
3575,3
3576,1
3577,3
3578,0
3579,0
3580,0
3581,3
3582,3
3583,3
3584,0
3585,3
3586,0
3587,1
3588,3
3589,3
3590,0
3591,0
3592,0
3593,3
3594,3
3595,3
3596,3
3597,2
3598,3
3599,0
3600,0
3601,0
3602,0
3603,0
3604,3
3605,3
3606,3
3607,3
3608,3
3609,3
3610,1
3611,3
3612,0
3613,0
3614,0
3615,0
3616,0
3617,3
3618,3
3619,3
3620,3
3621,3
3622,3
3623,3
3624,0
3625,0
3626,0
3627,0
3628,3
3629,3
3630,3
3631,0
3632,3
3633,2
3634,3
3635,0
3636,0
3637,0
3638,3
3639,0
3640,3
3641,0
3642,3
3643,1
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,3
3652,3
3653,3
3654,3
3655,3
3656,3
3657,3
3658,0
3659,0
3660,0
3661,0
3662,0
3663,3
3664,3
3665,3
3666,3
3667,3
3668,0
3669,3
3670,0
3671,0
3672,0
3673,3
3674,0
3675,3
3676,3
3677,1
3678,2
3679,0
3680,0
3681,0
3682,0
3683,0
3684,0
3685,3
3686,3
3687,3
3688,0
3689,3
3690,0
3691,3
3692,0
3693,0
3694,0
3695,0
3696,3
3697,3
3698,3
3699,3
3700,3
3701,0
3702,3
3703,0
3704,0
3705,0
3706,0
3707,3
3708,0
3709,3
3710,3
3711,0
3712,1
3713,3
3714,3
3715,0
3716,0
3717,0
3718,3
3719,0
3720,3
3721,3
3722,3
3723,3
3724,0
3725,3
3726,3
3727,0
3728,0
3729,0
3730,3
3731,0
3732,3
3733,3
3734,1
3735,0
3736,1
3737,3
3738,0
3739,0
3740,0
3741,3
3742,3
3743,3
3744,3
3745,0
3746,1
3747,3
3748,0
3749,3
3750,0
3751,3
3752,3
3753,0
3754,3
3755,1
3756,1
3757,1
3758,0
3759,3
3760,3
3761,0
3762,0
3763,3
3764,3
3765,3
3766,3
3767,0
3768,3
3769,0
3770,3
3771,0
3772,0
3773,0
3774,3
3775,3
3776,3
3777,3
3778,0
3779,0
3780,2
3781,0
3782,0
3783,0
3784,3
3785,3
3786,3
3787,3
3788,3
3789,0
3790,0
3791,1
3792,3
3793,0
3794,0
3795,3
3796,3
3797,0
3798,3
3799,3
3800,1
3801,1
3802,0
3803,3
3804,3
3805,0
3806,0
3807,3
3808,3
3809,3
3810,3
3811,0
3812,3
3813,3
3814,0
3815,0
3816,1
3817,0
3818,3
3819,0
3820,3
3821,3
3822,3
3823,3
3824,1
3825,0
3826,3
3827,0
3828,3
3829,0
3830,3
3831,3
3832,3
3833,3
3834,1
3835,1
3836,0
3837,3
3838,0
3839,1
3840,0
3841,3
3842,0
3843,3
3844,3
3845,3
3846,3
3847,3
3848,0
3849,3
3850,0
3851,1
3852,0
3853,3
3854,0
3855,1
3856,1
3857,1
3858,1
3859,2
3860,3
3861,3
3862,3
3863,0
3864,3
3865,0
3866,3
3867,1
3868,3
3869,3
3870,3
3871,2
3872,3
3873,0
3874,3
3875,3
3876,3
3877,3
3878,0
3879,3
3880,0
3881,1
3882,0
3883,3
3884,3
3885,0
3886,0
3887,3
3888,3
3889,3
3890,3
3891,0
3892,3
3893,3
3894,0
3895,3
3896,0
3897,0
3898,3
3899,0
3900,3
3901,0
3902,3
3903,3
3904,3
3905,0
3906,3
3907,0
3908,0
3909,0
3910,3
3911,3
3912,3
3913,3
3914,0
3915,0
3916,0
3917,3
3918,0
3919,0
3920,3
3921,3
3922,3
3923,3
3924,3
3925,0
3926,3
3927,1
3928,3
3929,0
3930,0
3931,0
3932,3
3933,0
3934,3
3935,3
3936,3
3937,3
3938,0
3939,0
3940,3
3941,3
3942,3
3943,3
3944,3
3945,3
3946,0
3947,3
3948,1
3949,0
3950,0
3951,3
3952,3
3953,0
3954,0
3955,3
3956,3
3957,0
3958,3
3959,0
3960,1
3961,1
3962,3
3963,0
3964,0
3965,3
3966,3
3967,3
3968,3
3969,3
3970,0
3971,1
3972,3
3973,3
3974,0
3975,0
3976,0
3977,3
3978,0
3979,3
3980,3
3981,0
3982,3
3983,0
3984,1
3985,0
3986,0
3987,0
3988,3
3989,0
3990,3
3991,1
3992,3
3993,3
3994,1
3995,3
3996,0
3997,0
3998,3
3999,3
4000,3
4001,3
4002,3
4003,3
4004,1
4005,0
4006,0
4007,3
4008,0
4009,3
4010,0
4011,3
4012,0
4013,3
4014,3
4015,1
4016,1
4017,3
4018,3
4019,3
4020,3
4021,0
4022,3
4023,3
4024,3
4025,3
4026,0
4027,1
4028,1
4029,3
4030,3
4031,0
4032,3
4033,3
4034,0
4035,3
4036,3
4037,0
4038,3
4039,2
4040,3
4041,3
4042,0
4043,3
4044,3
4045,3
4046,3
4047,3
4048,3
4049,3
4050,3
4051,0
4052,3
4053,0
4054,3
4055,3
4056,0
4057,3
4058,3
4059,3
4060,3
4061,3
4062,0
4063,3
4064,3
4065,3
4066,3
4067,3
4068,0
4069,3
4070,3
4071,1
4072,1
4073,0
4074,3
4075,3
4076,3
4077,3
4078,3
4079,3
4080,3
4081,0
4082,0
4083,0
4084,0
4085,3
4086,3
4087,3
4088,3
4089,3
4090,3
4091,3
4092,3
4093,3
4094,0
4095,1
4096,3
4097,3
4098,3
4099,3
4100,3
4101,3
4102,3
4103,3
4104,3
4105,0
4106,3
4107,2
4108,3
4109,3
4110,3
4111,3
4112,3
4113,3
4114,3
4115,3
4116,3
4117,3
4118,3
4119,3
4120,3
4121,3
4122,3
4123,3
4124,3
4125,3
4126,3
4127,3
4128,3
4129,3
4130,3
4131,3
4132,3
4133,0
4134,3
4135,3
4136,3
4137,3
4138,3
4139,3
4140,1
4141,3
4142,3
4143,3
4144,3
4145,3
4146,3
4147,0
4148,3
4149,3
4150,3
4151,3
4152,3
4153,3
4154,3
4155,3
4156,3
4157,3
4158,3
4159,3
4160,3
4161,3
4162,3
4163,0
4164,3
4165,3
4166,3
4167,3
4168,3
4169,3
4170,3
4171,3
4172,3
4173,3
4174,3
4175,0
4176,3
4177,3
4178,3
4179,0
4180,3
4181,3
4182,3
4183,3
4184,3
4185,1
4186,1
4187,3
4188,3
4189,3
4190,3
4191,3
4192,3
4193,3
4194,3
4195,3
4196,3
4197,3
4198,3
4199,3
4200,3
4201,3
4202,3
4203,3
4204,0
4205,3
4206,3
4207,0
4208,1
4209,0
4210,3
4211,3
4212,3
4213,3
4214,3
4215,0
4216,3
4217,3
4218,3
4219,3
4220,3
4221,3
4222,3
4223,3
4224,3
4225,3
4226,0
4227,3
4228,3
4229,3
4230,3
4231,3
4232,3
4233,3
4234,3
4235,3
4236,3
4237,3
4238,0
4239,3
4240,3
4241,1
4242,0
4243,3
4244,3
4245,3
4246,3
4247,3
4248,3
4249,0
4250,3
4251,3
4252,3
4253,3
4254,3
4255,3
4256,3
4257,3
4258,3
4259,3
4260,0
4261,3
4262,3
4263,3
4264,3
4265,2
4266,3
4267,3
4268,3
4269,3
4270,3
4271,0
4272,3
4273,3
4274,3
4275,3
4276,3
4277,3
4278,3
4279,3
4280,3
4281,0
4282,3
4283,3
4284,3
4285,3
4286,0
4287,1
4288,3
4289,3
4290,3
4291,3
4292,3
4293,3
4294,0
4295,3
4296,3
4297,3
4298,3
4299,3
4300,3
4301,3
4302,3
4303,3
4304,3
4305,3
4306,3
4307,3
4308,3
4309,3
4310,0
4311,3
4312,3
4313,3
4314,3
4315,3
4316,3
4317,0
4318,3
4319,3
4320,0
4321,1
4322,3
4323,3
4324,3
4325,3
4326,3
4327,3
4328,0
4329,0
4330,3
4331,3
4332,3
4333,3
4334,3
4335,3
4336,3
4337,3
4338,3
4339,3
4340,3
4341,3
4342,3
4343,1
4344,3
4345,3
4346,3
4347,3
4348,3
4349,3
4350,3
4351,3
4352,3
4353,3
4354,1
4355,1
4356,3
4357,3
4358,3
4359,3
4360,3
4361,3
4362,3
4363,3
4364,3
4365,3
4366,3
4367,1
4368,3
4369,3
4370,3
4371,3
4372,3
4373,3
4374,3
4375,3
4376,3
4377,3
4378,3
4379,2
4380,3
4381,3
4382,3
4383,3
4384,3
4385,3
4386,3
4387,3
4388,3
4389,1
4390,0
4391,3
4392,3
4393,3
4394,3
4395,3
4396,3
4397,0
4398,3
4399,0
4400,3
4401,3
4402,1
4403,3
4404,3
4405,3
4406,3
4407,3
4408,3
4409,0
4410,3
4411,3
4412,3
4413,3
4414,3
4415,3
4416,3
4417,3
4418,3
4419,3
4420,3
4421,0
4422,3
4423,3
4424,1
4425,3
4426,3
4427,3
4428,3
4429,3
4430,3
4431,3
4432,0
4433,3
4434,3
4435,3
4436,3
4437,3
4438,3
4439,3
4440,3
4441,3
4442,3
4443,3
4444,3
4445,3
4446,3
4447,3
4448,3
4449,3
4450,3
4451,3
4452,3
4453,0
4454,3
4455,3
4456,3
4457,3
4458,1
4459,3
4460,3
4461,3
4462,3
4463,3
4464,0
4465,3
4466,0
4467,3
4468,3
4469,3
4470,0
4471,3
4472,3
4473,3
4474,3
4475,3
4476,2
4477,3
4478,3
4479,3
4480,3
4481,3
4482,0
4483,0
4484,3
4485,3
4486,3
4487,3
4488,3
4489,3
4490,3
4491,3
4492,3
4493,3
4494,3
4495,3
4496,0
4497,0
4498,0
4499,3
4500,3
4501,3
4502,3
4503,3
4504,3
4505,0
4506,3
4507,3
4508,0
4509,0
4510,0
4511,3
4512,0
4513,3
4514,3
4515,1
4516,3
4517,3
4518,3
4519,0
4520,0
4521,3
4522,3
4523,0
4524,3
4525,3
4526,0
4527,3
4528,3
4529,3
4530,0
4531,0
4532,3
4533,3
4534,0
4535,3
4536,3
4537,3
4538,3
4539,1
4540,0
4541,3
4542,0
4543,3
4544,3
4545,0
4546,3
4547,3
4548,3
4549,3
4550,3
4551,0
4552,3
4553,0
4554,3
4555,0
4556,3
4557,3
4558,3
4559,3
4560,0
4561,1
4562,3
4563,0
4564,0
4565,3
4566,0
4567,3
4568,0
4569,3
4570,3
4571,3
4572,3
4573,3
4574,3
4575,3
4576,0
4577,3
4578,0
4579,0
4580,3
4581,3
4582,3
4583,3
4584,3
4585,3
4586,0
4587,3
4588,3
4589,3
4590,3
4591,3
4592,3
4593,3
4594,3
4595,1
4596,3
4597,0
4598,3
4599,3
4600,0
4601,3
4602,3
4603,3
4604,3
4605,0
4606,1
4607,3
4608,3
4609,3
4610,3
4611,3
4612,0
4613,3
4614,3
4615,3
4616,3
4617,1
4618,2
4619,3
4620,0
4621,0
4622,0
4623,3
4624,3
4625,2
4626,2
4627,0
4628,3
4629,3
4630,0
4631,3
4632,3
4633,0
4634,0
4635,0
4636,3
4637,3
4638,3
4639,3
4640,0
4641,3
4642,3
4643,3
4644,3
4645,0
4646,2
4647,3
4648,3
4649,3
4650,0
4651,3
4652,3
4653,3
4654,3
4655,3
4656,0
4657,3
4658,3
4659,0
4660,3
4661,3
4662,0
4663,3
4664,3
4665,0
4666,3
4667,3
4668,0
4669,3
4670,3
4671,3
4672,3
4673,3
4674,0
4675,3
4676,0
4677,3
4678,3
4679,0
4680,0
4681,3
4682,3
4683,0
4684,3
4685,3
4686,0
4687,3
4688,0
4689,3
4690,3
4691,1
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,3
4699,0
4700,3
4701,3
4702,0
4703,3
4704,0
4705,3
4706,0
4707,3
4708,0
4709,3
4710,0
4711,3
4712,3
4713,0
4714,3
4715,3
4716,3
4717,3
4718,3
4719,3
4720,0
4721,3
4722,0
4723,3
4724,3
4725,1
4726,1
4727,3
4728,0
4729,3
4730,0
4731,3
4732,0
4733,3
4734,0
4735,3
4736,3
4737,0
4738,0
4739,0
4740,0
4741,0
4742,0
4743,0
4744,0
4745,3
4746,0
4747,3
4748,3
4749,0
4750,3
4751,3
4752,3
4753,0
4754,0
4755,0
4756,3
4757,0
4758,3
4759,3
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,0
4769,3
4770,0
4771,3
4772,3
4773,3
4774,0
4775,0
4776,0
4777,1
4778,0
4779,3
4780,3
4781,0
4782,3
4783,1
4784,1
4785,1
4786,0
4787,0
4788,0
4789,0
4790,3
4791,3
4792,3
4793,3
4794,0
4795,0
4796,3
4797,1
4798,0
4799,0
4800,0
4801,0
4802,3
4803,0
4804,0
4805,3
4806,0
4807,0
4808,1
4809,3
4810,0
4811,0
4812,3
4813,0
4814,3
4815,0
4816,0
4817,3
4818,1
4819,0
4820,3
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,3
4829,3
4830,1
4831,3
4832,3
4833,3
4834,0
4835,3
4836,3
4837,0
4838,0
4839,0
4840,3
4841,0
4842,3
4843,0
4844,1
4845,2
4846,3
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,3
4855,1
4856,1
4857,1
4858,0
4859,3
4860,0
4861,0
4862,0
4863,0
4864,3
4865,3
4866,3
4867,0
4868,1
4869,1
4870,0
4871,0
4872,0
4873,0
4874,3
4875,0
4876,3
4877,3
4878,1
4879,1
4880,0
4881,0
4882,0
4883,0
4884,0
4885,3
4886,0
4887,3
4888,3
4889,3
4890,1
4891,3
4892,0
4893,0
4894,0
4895,0
4896,1
4897,3
4898,0
4899,3
4900,3
4901,0
4902,1
4903,1
4904,0
4905,0
4906,0
4907,0
4908,1
4909,0
4910,3
4911,3
4912,3
4913,0
4914,1
4915,1
4916,0
4917,0
4918,0
4919,0
4920,3
4921,0
4922,3
4923,3
4924,3
4925,3
4926,3
4927,0
4928,0
4929,0
4930,0
4931,1
4932,3
4933,0
4934,3
4935,3
4936,1
4937,1
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,3
4946,3
4947,3
4948,3
4949,0
4950,1
4951,0
4952,0
4953,0
4954,0
4955,3
4956,3
4957,3
4958,3
4959,3
4960,0
4961,1
4962,3
4963,0
4964,0
4965,0
4966,0
4967,0
4968,3
4969,0
4970,3
4971,1
4972,3
4973,0
4974,3
4975,0
4976,0
4977,0
4978,3
4979,3
4980,3
4981,3
4982,3
4983,3
4984,0
4985,1
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,3
4993,3
4994,3
4995,3
4996,0
4997,0
4998,3
4999,0
5000,0
5001,0
5002,3
5003,0
5004,3
5005,3
5006,0
5007,3
5008,0
5009,3
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,3
5017,3
5018,3
5019,1
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,3
5027,0
5028,0
5029,3
5030,1
5031,1
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,3
5040,3
5041,3
5042,0
5043,1
5044,0
5045,0
5046,0
5047,0
5048,0
5049,3
5050,0
5051,3
5052,3
5053,1
5054,2
5055,0
5056,0
5057,0
5058,0
5059,0
5060,3
5061,3
5062,3
5063,3
5064,3
5065,3
5066,3
5067,0
5068,0
5069,0
5070,0
5071,0
5072,3
5073,3
5074,3
5075,3
5076,3
5077,3
5078,1
5079,0
5080,0
5081,0
5082,0
5083,3
5084,0
5085,3
5086,3
5087,3
5088,3
5089,1
5090,3
5091,3
5092,0
5093,0
5094,0
5095,3
5096,0
5097,3
5098,3
5099,1
5100,0
5101,0
5102,0
5103,0
5104,0
5105,0
5106,0
5107,0
5108,3
5109,3
5110,3
5111,3
5112,1
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0
5120,3
5121,1
5122,3
5123,1
5124,0
5125,0
5126,0
5127,0
5128,0
5129,3
5130,0
5131,3
5132,3
5133,3
5134,3
5135,3
5136,0
5137,0
5138,0
5139,0
5140,3
5141,3
5142,0
5143,3
5144,3
5145,3
5146,1
5147,0
5148,3
5149,0
5150,0
5151,0
5152,3
5153,0
5154,3
5155,3
5156,3
5157,3
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,3
5165,0
5166,3
5167,3
5168,0
5169,0
5170,0
5171,3
5172,0
5173,0
5174,0
5175,3
5176,0
5177,3
5178,3
5179,3
5180,3
5181,3
5182,0
5183,0
5184,0
5185,0
5186,0
5187,3
5188,0
5189,3
5190,3
5191,1
5192,1
5193,0
5194,3
5195,0
5196,0
5197,0
5198,0
5199,0
5200,3
5201,3
5202,3
5203,3
5204,3
5205,0
5206,3
5207,0
5208,3
5209,0
5210,3
5211,0
5212,3
5213,3
5214,3
5215,3
5216,2
5217,0
5218,0
5219,0
5220,0
5221,0
5222,3
5223,3
5224,3
5225,3
5226,3
5227,3
5228,0
5229,3
5230,0
5231,0
5232,0
5233,3
5234,0
5235,3
5236,3
5237,3
5238,3
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,3
5246,0
5247,3
5248,3
5249,0
5250,0
5251,1
5252,3
5253,0
5254,0
5255,0
5256,3
5257,0
5258,3
5259,1
5260,3
5261,3
5262,2
5263,0
5264,0
5265,0
5266,0
5267,0
5268,3
5269,0
5270,3
5271,3
5272,3
5273,0
5274,0
5275,3
5276,0
5277,0
5278,0
5279,3
5280,0
5281,3
5282,3
5283,3
5284,3
5285,2
5286,0
5287,0
5288,0
5289,0
5290,0
5291,3
5292,3
5293,3
5294,3
5295,3
5296,0
5297,0
5298,3
5299,0
5300,0
5301,0
5302,0
5303,0
5304,3
5305,3
5306,3
5307,1
5308,1
5309,3
5310,0
5311,0
5312,0
5313,0
5314,3
5315,0
5316,3
5317,3
5318,2
5319,0
5320,1
5321,0
5322,0
5323,0
5324,0
5325,0
5326,3
5327,3
5328,3
5329,3
5330,3
5331,3
5332,0
5333,0
5334,0
5335,0
5336,0
5337,3
5338,0
5339,3
5340,1
5341,3
5342,3
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5349,3
5350,0
5351,0
5352,3
5353,1
5354,2
5355,0
5356,0
5357,0
5358,0
5359,0
5360,3
5361,0
5362,3
5363,3
5364,3
5365,0
5366,0
5367,3
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,3
5375,3
5376,0
5377,3
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0
5384,3
5385,0
5386,3
5387,3
5388,2
5389,1
5390,0
5391,0
5392,3
5393,0
5394,0
5395,3
5396,3
5397,3
5398,3
5399,3
5400,0
5401,0
5402,1
5403,0
5404,3
5405,3
5406,0
5407,3
5408,3
5409,3
5410,3
5411,3
5412,1
5413,3
5414,0
5415,0
5416,0
5417,0
5418,3
5419,3
5420,3
5421,3
5422,3
5423,0
5424,1
5425,1
5426,0
5427,0
5428,0
5429,0
5430,0
5431,3
5432,2
5433,3
5434,3
5435,0
5436,1
5437,3
5438,0
5439,0
5440,0
5441,3
5442,0
5443,0
5444,0
5445,3
5446,1
5447,3
5448,1
5449,3
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,3
5457,0
5458,3
5459,3
5460,0
5461,1
5462,3
5463,0
5464,0
5465,0
5466,0
5467,0
5468,3
5469,3
5470,3
5471,3
5472,0
5473,1
5474,0
5475,0
5476,0
5477,0
5478,0
5479,0
5480,3
5481,3
5482,0
5483,3
5484,0
5485,1
5486,0
5487,3
5488,0
5489,0
5490,3
5491,0
5492,3
5493,3
5494,3
5495,3
5496,2
5497,1
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,3
5506,3
5507,3
5508,0
5509,1
5510,3
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,3
5518,3
5519,3
5520,0
5521,3
5522,0
5523,0
5524,0
5525,0
5526,0
5527,3
5528,0
5529,3
5530,3
5531,0
5532,3
5533,1
5534,3
5535,0
5536,0
5537,0
5538,0
5539,3
5540,3
5541,3
5542,3
5543,0
5544,0
5545,3
5546,0
5547,0
5548,0
5549,0
5550,3
5551,0
5552,3
5553,3
5554,3
5555,3
5556,0
5557,3
5558,3
5559,0
5560,0
5561,0
5562,3
5563,0
5564,3
5565,3
5566,2
5567,1
5568,1
5569,0
5570,0
5571,0
5572,0
5573,3
5574,0
5575,3
5576,3
5577,0
5578,3
5579,2
5580,0
5581,0
5582,0
5583,3
5584,0
5585,3
5586,3
5587,3
5588,3
5589,1
5590,1
5591,1
5592,0
5593,0
5594,0
5595,0
5596,3
5597,0
5598,3
5599,3
5600,3
5601,1
5602,0
5603,1
5604,3
5605,0
5606,3
5607,1
5608,3
5609,3
5610,3
5611,3
5612,3
5613,3
5614,3
5615,2
5616,2
5617,1
5618,1
5619,1
5620,0
5621,3
5622,0
5623,3
5624,0
5625,1
5626,1
5627,1
5628,2
5629,2
5630,1
5631,0
5632,3
5633,3
5634,0
5635,0
5636,3
5637,3
5638,1
5639,1
5640,1
5641,0
5642,1
5643,1
5644,1
5645,3
5646,3
5647,3
5648,3
5649,3
5650,2
5651,1
5652,0
5653,0
5654,0
5655,3
5656,0
5657,3
5658,3
5659,0
5660,0
5661,3
5662,1
5663,1
5664,3
5665,0
5666,0
5667,0
5668,3
5669,0
5670,3
5671,0
5672,3
5673,3
5674,3
5675,1
5676,1
5677,3
5678,3
5679,3
5680,3
5681,1
5682,3
5683,3
5684,3
5685,3
5686,3
5687,3
5688,1
5689,1
5690,0
5691,3
5692,3
5693,0
5694,0
5695,0
5696,3
5697,3
5698,3
5699,3
5700,0
5701,3
5702,0
5703,3
5704,3
5705,3
5706,3
5707,3
5708,3
5709,3
5710,3
5711,3
5712,2
5713,0
5714,3
5715,3
5716,3
5717,3
5718,3
5719,0
5720,3
5721,3
5722,1
5723,1
5724,2
5725,3
5726,3
5727,3
5728,3
5729,0
5730,3
5731,3
5732,3
5733,3
5734,3
5735,0
5736,3
5737,3
5738,3
5739,3
5740,3
5741,0
5742,0
5743,3
5744,3
5745,3
5746,3
5747,1
5748,3
5749,3
5750,3
5751,3
5752,3
5753,3
5754,0
5755,3
5756,3
5757,3
5758,3
5759,3
5760,3
5761,3
5762,3
5763,3
5764,3
5765,3
5766,0
5767,3
5768,3
5769,2
5770,0
5771,1
5772,0
5773,3
5774,3
5775,3
5776,3
5777,3
5778,3
5779,0
5780,3
5781,0
5782,1
5783,0
5784,3
5785,3
5786,3
5787,3
5788,3
5789,3
5790,3
5791,3
5792,3
5793,3
5794,1
5795,1
5796,0
