,0
2998,3
2999,3
3000,3
3001,3
3002,3
3003,3
3004,0
3005,3
3006,3
3007,3
3008,3
3009,3
3010,3
3011,3
3012,3
3013,3
3014,3
3015,3
3016,0
3017,3
3018,3
3019,3
3020,3
3021,3
3022,3
3023,0
3024,3
3025,0
3026,3
3027,3
3028,3
3029,3
3030,3
3031,3
3032,3
3033,3
3034,3
3035,3
3036,3
3037,3
3038,3
3039,3
3040,3
3041,3
3042,3
3043,3
3044,0
3045,3
3046,3
3047,3
3048,3
3049,3
3050,3
3051,0
3052,3
3053,3
3054,0
3055,3
3056,3
3057,3
3058,3
3059,3
3060,3
3061,3
3062,3
3063,3
3064,0
3065,3
3066,3
3067,3
3068,3
3069,3
3070,3
3071,3
3072,3
3073,3
3074,3
3075,3
3076,3
3077,0
3078,3
3079,0
3080,3
3081,3
3082,3
3083,3
3084,3
3085,3
3086,3
3087,3
3088,3
3089,3
3090,3
3091,3
3092,3
3093,3
3094,3
3095,3
3096,3
3097,3
3098,3
3099,3
3100,3
3101,3
3102,3
3103,3
3104,3
3105,3
3106,3
3107,3
3108,3
3109,3
3110,3
3111,3
3112,3
3113,0
3114,3
3115,3
3116,3
3117,3
3118,3
3119,3
3120,3
3121,0
3122,3
3123,0
3124,3
3125,3
3126,3
3127,3
3128,3
3129,0
3130,3
3131,3
3132,3
3133,0
3134,3
3135,3
3136,3
3137,3
3138,3
3139,3
3140,0
3141,0
3142,0
3143,3
3144,3
3145,3
3146,3
3147,3
3148,3
3149,3
3150,3
3151,0
3152,3
3153,0
3154,3
3155,1
3156,3
3157,3
3158,3
3159,3
3160,3
3161,3
3162,3
3163,3
3164,0
3165,0
3166,3
3167,3
3168,3
3169,3
3170,3
3171,3
3172,3
3173,0
3174,3
3175,3
3176,3
3177,3
3178,3
3179,3
3180,3
3181,3
3182,3
3183,3
3184,3
3185,3
3186,3
3187,3
3188,3
3189,3
3190,3
3191,3
3192,0
3193,3
3194,3
3195,3
3196,3
3197,3
3198,3
3199,3
3200,3
3201,0
3202,3
3203,3
3204,0
3205,3
3206,3
3207,3
3208,3
3209,3
3210,0
3211,3
3212,3
3213,3
3214,1
3215,3
3216,3
3217,3
3218,3
3219,3
3220,3
3221,3
3222,0
3223,0
3224,1
3225,0
3226,3
3227,1
3228,3
3229,3
3230,3
3231,3
3232,0
3233,0
3234,3
3235,0
3236,1
3237,3
3238,3
3239,1
3240,3
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,3
3248,2
3249,2
3250,0
3251,3
3252,3
3253,0
3254,3
3255,0
3256,0
3257,3
3258,1
3259,3
3260,0
3261,3
3262,1
3263,3
3264,0
3265,3
3266,0
3267,0
3268,3
3269,3
3270,1
3271,3
3272,3
3273,0
3274,3
3275,0
3276,3
3277,3
3278,3
3279,3
3280,1
3281,3
3282,0
3283,3
3284,3
3285,0
3286,3
3287,3
3288,3
3289,3
3290,0
3291,3
3292,3
3293,3
3294,0
3295,3
3296,3
3297,3
3298,3
3299,0
3300,3
3301,3
3302,0
3303,3
3304,0
3305,3
3306,3
3307,3
3308,3
3309,3
3310,3
3311,1
3312,3
3313,3
3314,0
3315,3
3316,3
3317,3
3318,3
3319,3
3320,3
3321,0
3322,3
3323,3
3324,1
3325,3
3326,3
3327,3
3328,3
3329,3
3330,3
3331,3
3332,3
3333,3
3334,3
3335,3
3336,0
3337,0
3338,3
3339,3
3340,3
3341,3
3342,1
3343,3
3344,0
3345,0
3346,3
3347,3
3348,3
3349,0
3350,3
3351,0
3352,0
3353,3
3354,0
3355,3
3356,3
3357,0
3358,0
3359,0
3360,3
3361,0
3362,0
3363,1
3364,0
3365,3
3366,1
3367,3
3368,0
3369,0
3370,0
3371,0
3372,1
3373,0
3374,3
3375,0
3376,3
3377,3
3378,3
3379,0
3380,3
3381,0
3382,3
3383,0
3384,3
3385,0
3386,3
3387,3
3388,3
3389,0
3390,3
3391,3
3392,0
3393,1
3394,3
3395,3
3396,0
3397,3
3398,3
3399,0
3400,3
3401,3
3402,3
3403,3
3404,3
3405,3
3406,3
3407,3
3408,3
3409,3
3410,3
3411,3
3412,3
3413,3
3414,0
3415,3
3416,3
3417,1
3418,3
3419,3
3420,3
3421,3
3422,3
3423,3
3424,1
3425,3
3426,3
3427,3
3428,3
3429,0
3430,3
3431,3
3432,3
3433,3
3434,0
3435,0
3436,0
3437,3
3438,3
3439,3
3440,3
3441,3
3442,3
3443,3
3444,3
3445,3
3446,3
3447,3
3448,0
3449,0
3450,3
3451,3
3452,3
3453,3
3454,1
3455,0
3456,3
3457,3
3458,3
3459,0
3460,3
3461,3
3462,3
3463,3
3464,1
3465,3
3466,3
3467,3
3468,3
3469,0
3470,3
3471,3
3472,3
3473,3
3474,3
3475,1
3476,3
3477,3
3478,3
3479,0
3480,3
3481,3
3482,3
3483,3
3484,3
3485,0
3486,3
3487,3
3488,3
3489,0
3490,0
3491,3
3492,3
3493,3
3494,1
3495,0
3496,0
3497,3
3498,0
3499,0
3500,0
3501,3
3502,3
3503,3
3504,1
3505,3
3506,3
3507,1
3508,3
3509,3
3510,3
3511,3
3512,0
3513,3
3514,1
3515,3
3516,3
3517,3
3518,0
3519,0
3520,3
3521,3
3522,3
3523,3
3524,0
3525,0
3526,3
3527,0
3528,3
3529,0
3530,3
3531,3
3532,3
3533,3
3534,0
3535,3
3536,3
3537,3
3538,3
3539,3
3540,0
3541,3
3542,0
3543,3
3544,3
3545,2
3546,3
3547,0
3548,3
3549,0
3550,0
3551,0
3552,0
3553,0
3554,3
3555,3
3556,3
3557,3
3558,1
3559,3
3560,3
3561,0
3562,3
3563,3
3564,0
3565,3
3566,3
3567,3
3568,3
3569,3
3570,3
3571,3
3572,3
3573,3
3574,3
3575,3
3576,1
3577,3
3578,3
3579,3
3580,3
3581,0
3582,3
3583,3
3584,0
3585,3
3586,3
3587,0
3588,3
3589,3
3590,0
3591,0
3592,0
3593,3
3594,0
3595,3
3596,3
3597,3
3598,3
3599,3
3600,3
3601,3
3602,0
3603,0
3604,3
3605,3
3606,3
3607,3
3608,3
3609,3
3610,0
3611,0
3612,0
3613,3
3614,3
3615,3
3616,3
3617,3
3618,3
3619,3
3620,3
3621,3
3622,3
3623,3
3624,3
3625,3
3626,3
3627,3
3628,3
3629,3
3630,3
3631,0
3632,0
3633,3
3634,1
3635,0
3636,3
3637,3
3638,3
3639,3
3640,3
3641,0
3642,0
3643,3
3644,3
3645,3
3646,3
3647,3
3648,0
3649,0
3650,3
3651,0
3652,1
3653,1
3654,3
3655,3
3656,3
3657,3
3658,3
3659,0
3660,0
3661,0
3662,3
3663,3
3664,3
3665,3
3666,3
3667,3
3668,3
3669,0
3670,3
3671,3
3672,0
3673,0
3674,3
3675,0
3676,3
3677,3
3678,0
3679,0
3680,0
3681,0
3682,3
3683,3
3684,3
3685,0
3686,3
3687,0
3688,0
3689,0
3690,3
3691,3
3692,2
3693,0
3694,0
3695,3
3696,3
3697,3
3698,0
3699,3
3700,3
3701,3
3702,1
3703,3
3704,3
3705,3
3706,3
3707,3
3708,3
3709,0
3710,3
3711,0
3712,3
3713,1
3714,3
3715,3
3716,3
3717,3
3718,3
3719,0
3720,3
3721,2
3722,3
3723,1
3724,3
3725,3
3726,3
3727,3
3728,1
3729,3
3730,0
3731,3
3732,0
3733,0
3734,2
3735,0
3736,0
3737,0
3738,3
3739,3
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,2
3747,2
3748,2
3749,0
3750,3
3751,3
3752,3
3753,3
3754,0
3755,3
3756,3
3757,3
3758,0
3759,2
3760,3
3761,3
3762,3
3763,3
3764,3
3765,0
3766,0
3767,3
3768,3
3769,3
3770,3
3771,3
3772,0
3773,3
3774,3
3775,3
3776,3
3777,3
3778,3
3779,3
3780,3
3781,3
3782,3
3783,3
3784,3
3785,0
3786,0
3787,3
3788,3
3789,3
3790,3
3791,3
3792,3
3793,3
3794,3
3795,1
3796,3
3797,3
3798,0
3799,3
3800,0
3801,3
3802,3
3803,0
3804,1
3805,3
3806,0
3807,0
3808,3
3809,3
3810,3
3811,1
3812,3
3813,0
3814,1
3815,0
3816,0
3817,0
3818,0
3819,0
3820,3
3821,3
3822,3
3823,3
3824,0
3825,1
3826,3
3827,0
3828,3
3829,0
3830,0
3831,3
3832,3
3833,0
3834,3
3835,3
3836,3
3837,3
3838,3
3839,0
3840,0
3841,3
3842,3
3843,3
3844,1
3845,3
3846,0
3847,0
3848,3
3849,3
3850,0
3851,0
3852,0
3853,3
3854,3
3855,0
3856,0
3857,3
3858,0
3859,0
3860,3
3861,3
3862,3
3863,1
3864,3
3865,0
3866,0
3867,0
3868,3
3869,0
3870,1
3871,3
3872,1
3873,3
3874,3
3875,0
3876,0
3877,3
3878,3
3879,0
3880,3
3881,3
3882,3
3883,3
3884,3
3885,0
3886,3
3887,1
3888,3
3889,3
3890,3
3891,3
3892,3
3893,3
3894,3
3895,3
3896,3
3897,3
3898,3
3899,0
3900,3
3901,0
3902,3
3903,3
3904,3
3905,3
3906,3
3907,3
3908,3
3909,3
3910,3
3911,3
3912,3
3913,0
3914,3
3915,0
3916,3
3917,3
3918,1
3919,3
3920,2
3921,3
3922,0
3923,3
3924,0
3925,3
3926,3
3927,3
3928,3
3929,3
3930,3
3931,3
3932,0
3933,3
3934,3
3935,3
3936,3
3937,3
3938,3
3939,3
3940,1
3941,3
3942,0
3943,3
3944,3
3945,3
3946,3
3947,1
3948,3
3949,3
3950,3
3951,2
3952,1
3953,3
3954,3
3955,3
3956,3
3957,1
3958,1
3959,3
3960,3
3961,3
3962,3
3963,3
3964,3
3965,0
3966,3
3967,3
3968,3
3969,3
3970,3
3971,3
3972,1
3973,0
3974,3
3975,3
3976,3
3977,3
3978,3
3979,3
3980,3
3981,3
3982,3
3983,3
3984,3
3985,3
3986,3
3987,3
3988,3
3989,3
3990,1
3991,3
3992,0
3993,3
3994,3
3995,0
3996,3
3997,3
3998,3
3999,0
4000,1
4001,3
4002,3
4003,3
4004,0
4005,3
4006,3
4007,3
4008,3
4009,3
4010,3
4011,0
4012,3
4013,3
4014,0
4015,3
4016,3
4017,0
4018,3
4019,3
4020,0
4021,3
4022,3
4023,3
4024,3
4025,3
4026,0
4027,3
4028,3
4029,3
4030,3
4031,3
4032,3
4033,3
4034,3
4035,3
4036,0
4037,3
4038,3
4039,3
4040,3
4041,3
4042,3
4043,3
4044,3
4045,3
4046,3
4047,0
4048,3
4049,3
4050,0
4051,3
4052,0
4053,0
4054,3
4055,3
4056,3
4057,0
4058,0
4059,3
4060,3
4061,3
4062,3
4063,0
4064,0
4065,3
4066,0
4067,0
4068,2
4069,2
4070,0
4071,2
4072,2
4073,0
4074,2
4075,2
4076,0
4077,0
4078,0
4079,0
4080,0
4081,3
4082,0
4083,0
4084,3
4085,3
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,2
4093,2
4094,0
4095,2
4096,3
4097,0
4098,0
4099,0
4100,0
4101,3
4102,3
4103,0
4104,2
4105,2
4106,3
4107,0
4108,0
4109,3
4110,3
4111,0
4112,3
4113,0
4114,1
4115,0
4116,3
4117,3
4118,3
4119,0
4120,3
4121,3
4122,3
4123,1
4124,3
4125,3
4126,0
4127,3
4128,3
4129,3
4130,3
4131,0
4132,3
4133,1
4134,3
4135,3
4136,3
4137,3
4138,3
4139,3
4140,0
4141,0
4142,3
4143,3
4144,3
4145,3
4146,3
4147,3
4148,3
4149,0
4150,3
4151,3
4152,3
4153,0
4154,3
4155,3
4156,0
4157,3
4158,0
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,3
4166,3
4167,3
4168,3
4169,3
4170,3
4171,0
4172,0
4173,0
4174,0
4175,3
4176,0
4177,0
4178,0
4179,3
4180,0
4181,0
4182,3
4183,1
4184,3
4185,0
4186,0
4187,3
4188,3
4189,3
4190,3
4191,0
4192,0
4193,1
4194,0
4195,0
4196,3
4197,3
4198,3
4199,3
4200,3
4201,0
4202,0
4203,3
4204,0
4205,0
4206,3
4207,3
4208,0
4209,0
4210,3
4211,0
4212,3
4213,3
4214,3
4215,3
4216,3
4217,0
4218,3
4219,3
4220,3
4221,0
4222,0
4223,0
4224,0
4225,3
4226,3
4227,3
4228,3
4229,3
4230,0
4231,0
4232,3
4233,0
4234,3
4235,3
4236,3
4237,3
4238,3
4239,3
4240,0
4241,3
4242,3
4243,3
4244,3
4245,3
4246,3
4247,3
4248,3
4249,3
4250,0
4251,0
4252,0
4253,3
4254,0
4255,3
4256,0
4257,3
4258,3
4259,3
4260,0
4261,0
4262,0
4263,3
4264,3
4265,3
4266,3
4267,0
4268,3
4269,3
4270,0
4271,3
4272,0
4273,3
4274,3
4275,3
4276,3
4277,3
4278,1
4279,3
4280,3
4281,1
4282,3
4283,3
4284,3
4285,1
4286,1
4287,3
4288,0
4289,3
4290,3
4291,1
4292,3
4293,3
4294,3
4295,1
4296,1
4297,1
4298,3
4299,0
4300,0
4301,2
4302,3
4303,3
4304,1
4305,3
4306,0
4307,0
4308,3
4309,3
4310,3
4311,3
4312,3
4313,3
4314,3
4315,3
4316,3
4317,3
4318,3
4319,3
4320,3
4321,3
4322,3
4323,3
4324,3
4325,0
4326,0
4327,0
4328,3
4329,3
4330,3
4331,3
4332,1
4333,0
4334,3
4335,0
4336,0
4337,1
4338,3
4339,3
4340,3
4341,3
4342,3
4343,3
4344,3
4345,3
4346,0
4347,3
4348,0
4349,3
4350,1
4351,3
4352,0
4353,3
4354,3
4355,3
4356,0
4357,0
4358,3
4359,3
4360,1
4361,3
4362,0
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,3
4370,0
4371,3
4372,3
4373,3
4374,0
4375,3
4376,0
4377,3
4378,3
4379,3
4380,0
4381,3
4382,3
4383,0
4384,0
4385,3
4386,3
4387,0
4388,3
4389,3
4390,0
4391,3
4392,3
4393,0
4394,3
4395,3
4396,3
4397,3
4398,3
4399,3
4400,3
4401,3
4402,3
4403,0
4404,3
4405,3
4406,3
4407,3
4408,3
4409,3
4410,3
4411,3
4412,3
4413,0
4414,3
4415,0
4416,3
4417,3
4418,3
4419,0
4420,3
4421,0
4422,3
4423,0
4424,3
4425,3
4426,3
4427,3
4428,3
4429,3
4430,3
4431,3
4432,2
4433,0
4434,3
4435,3
4436,3
4437,2
4438,3
4439,2
4440,2
4441,3
4442,2
4443,2
4444,2
4445,3
4446,2
4447,2
4448,3
4449,2
4450,2
4451,3
4452,2
4453,2
4454,0
4455,2
4456,0
4457,0
4458,3
4459,0
4460,0
4461,2
4462,0
4463,3
4464,3
4465,3
4466,0
4467,3
4468,0
4469,2
4470,0
4471,3
4472,3
4473,3
4474,3
4475,0
4476,0
4477,0
4478,0
4479,0
4480,2
4481,0
4482,0
4483,0
4484,0
4485,3
4486,0
4487,0
4488,3
4489,1
4490,0
4491,3
4492,2
4493,0
4494,0
4495,0
4496,0
4497,0
4498,3
4499,3
4500,3
4501,3
4502,0
4503,3
4504,2
4505,0
4506,0
4507,1
4508,3
4509,3
4510,1
4511,1
4512,3
4513,1
4514,3
4515,0
4516,3
4517,0
4518,3
4519,3
4520,1
4521,1
4522,1
4523,1
4524,3
4525,0
4526,1
4527,3
4528,3
4529,3
4530,3
4531,3
4532,3
4533,0
4534,0
4535,0
4536,3
4537,0
4538,3
4539,3
4540,3
4541,0
4542,0
4543,0
4544,0
4545,2
4546,0
4547,0
4548,3
4549,3
4550,3
4551,0
4552,0
4553,0
4554,3
4555,0
4556,3
4557,3
4558,0
4559,0
4560,3
4561,0
4562,2
4563,3
4564,3
4565,0
4566,0
4567,0
4568,0
4569,3
4570,0
4571,2
4572,0
4573,3
4574,0
4575,3
4576,0
4577,0
4578,3
4579,3
4580,0
4581,0
4582,0
4583,3
4584,3
4585,3
4586,0
4587,3
4588,3
4589,0
4590,3
4591,3
4592,3
4593,3
4594,3
4595,0
4596,0
4597,3
4598,3
4599,0
4600,0
4601,0
4602,3
4603,3
4604,3
4605,0
4606,0
4607,3
4608,3
4609,0
4610,0
4611,3
4612,3
4613,0
4614,3
4615,0
4616,3
4617,3
4618,3
4619,0
4620,0
4621,3
4622,3
4623,3
4624,3
4625,0
4626,0
4627,3
4628,0
4629,0
4630,0
4631,3
4632,3
4633,3
4634,3
4635,0
4636,0
4637,3
4638,3
4639,0
4640,3
4641,0
4642,0
4643,3
4644,0
4645,0
4646,0
4647,3
4648,0
4649,0
4650,0
4651,0
4652,0
4653,3
4654,3
4655,0
4656,0
4657,3
4658,0
4659,3
4660,0
4661,3
4662,0
4663,3
4664,0
4665,0
4666,0
4667,3
4668,0
4669,0
4670,3
4671,3
4672,0
4673,0
4674,0
4675,0
4676,3
4677,0
4678,3
4679,3
4680,0
4681,3
4682,3
4683,0
4684,0
4685,0
4686,3
4687,0
4688,0
4689,3
4690,0
4691,0
4692,3
4693,3
4694,0
4695,0
4696,3
4697,0
4698,0
4699,3
4700,0
4701,0
4702,3
4703,3
4704,0
4705,0
4706,3
4707,0
4708,3
4709,3
4710,3
4711,3
4712,3
4713,3
4714,0
4715,3
4716,0
4717,3
4718,0
4719,3
4720,3
4721,3
4722,3
4723,0
4724,0
4725,0
4726,3
4727,0
4728,0
4729,3
4730,3
4731,0
4732,3
4733,3
4734,0
4735,0
4736,3
4737,0
4738,3
4739,1
4740,3
4741,3
4742,3
4743,3
4744,0
4745,0
4746,3
4747,0
4748,3
4749,1
4750,3
4751,3
4752,1
4753,3
4754,0
4755,0
4756,3
4757,0
4758,0
4759,3
4760,3
4761,0
4762,3
4763,3
4764,3
4765,3
4766,0
4767,0
4768,3
4769,3
4770,3
4771,0
4772,3
4773,0
4774,1
4775,0
4776,0
4777,0
4778,1
4779,3
4780,0
4781,3
4782,1
4783,0
4784,0
4785,3
4786,0
4787,0
4788,3
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,1
4805,3
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,3
4819,0
4820,2
4821,0
4822,0
4823,1
4824,0
4825,3
4826,3
4827,3
4828,3
4829,0
4830,3
4831,3
4832,3
4833,3
4834,0
4835,0
4836,3
4837,3
4838,3
4839,0
4840,3
4841,0
4842,0
4843,0
4844,0
4845,0
4846,3
4847,1
4848,1
4849,0
4850,3
4851,3
4852,0
4853,3
4854,3
4855,0
4856,0
4857,3
4858,3
4859,0
4860,1
4861,3
4862,0
4863,3
4864,0
4865,3
4866,0
4867,3
4868,3
4869,0
4870,1
4871,3
4872,0
4873,3
4874,0
4875,0
4876,3
4877,1
4878,3
4879,0
4880,3
4881,0
4882,0
4883,1
4884,3
4885,0
4886,3
4887,3
4888,3
4889,0
4890,1
4891,0
4892,0
4893,3
4894,0
4895,0
4896,3
4897,3
4898,3
4899,1
4900,3
4901,3
4902,1
4903,0
4904,0
4905,0
4906,3
4907,0
4908,0
4909,3
4910,3
4911,3
4912,3
4913,0
4914,0
4915,0
4916,3
4917,3
4918,0
4919,1
4920,3
4921,3
4922,1
4923,3
4924,3
4925,3
4926,3
4927,0
4928,0
4929,3
4930,3
4931,3
4932,3
4933,0
4934,0
4935,3
4936,0
4937,3
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,3
4946,0
4947,0
4948,0
4949,0
4950,3
4951,1
4952,0
4953,0
4954,0
4955,0
4956,0
4957,0
4958,3
4959,3
4960,0
4961,0
4962,0
4963,0
4964,3
4965,3
4966,3
4967,0
4968,3
4969,0
4970,0
4971,1
4972,0
4973,3
4974,3
4975,3
4976,0
4977,1
4978,0
4979,3
4980,0
4981,0
4982,0
4983,0
4984,3
4985,3
4986,3
4987,3
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,3
4996,3
4997,3
4998,3
4999,3
5000,3
5001,3
5002,0
5003,0
5004,0
5005,3
5006,3
5007,0
5008,0
5009,0
5010,3
5011,0
5012,0
5013,0
5014,0
5015,3
5016,3
5017,0
5018,3
5019,3
5020,0
5021,3
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,0
5030,3
5031,3
5032,1
5033,1
5034,3
5035,0
5036,2
5037,0
5038,1
5039,3
5040,0
5041,3
5042,0
5043,1
5044,0
5045,0
5046,0
5047,2
5048,3
5049,1
5050,1
5051,0
5052,3
5053,3
5054,0
5055,0
5056,3
5057,3
5058,0
5059,3
5060,3
5061,3
5062,3
5063,1
5064,0
5065,0
5066,0
5067,0
5068,3
5069,3
5070,0
5071,3
5072,3
5073,0
5074,0
5075,3
5076,0
5077,0
5078,0
5079,0
5080,0
5081,2
5082,3
5083,3
5084,0
5085,0
5086,0
5087,0
5088,0
5089,3
5090,0
5091,0
5092,0
5093,3
5094,0
5095,3
5096,0
5097,3
5098,0
5099,3
5100,0
5101,0
5102,3
5103,0
5104,0
5105,0
5106,0
5107,3
5108,3
5109,0
5110,0
5111,0
5112,0
5113,0
5114,3
5115,0
5116,0
5117,0
5118,3
5119,0
5120,0
5121,0
5122,3
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,3
5133,0
5134,0
5135,0
5136,0
5137,3
5138,1
5139,0
5140,0
5141,3
5142,3
5143,0
5144,0
5145,0
5146,0
5147,3
5148,3
5149,3
5150,3
5151,3
5152,3
5153,0
5154,3
5155,0
5156,0
5157,3
5158,1
5159,3
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,3
5168,1
5169,3
5170,3
5171,0
5172,1
5173,3
5174,3
5175,0
5176,0
5177,0
5178,3
5179,3
5180,3
5181,3
5182,0
5183,0
5184,0
5185,0
5186,3
5187,3
5188,0
5189,3
5190,3
5191,1
5192,3
5193,0
5194,0
5195,3
5196,3
5197,0
5198,1
5199,0
5200,3
5201,3
5202,1
5203,0
5204,0
5205,3
5206,3
5207,3
5208,0
5209,3
5210,3
5211,3
5212,3
5213,3
5214,0
5215,0
5216,0
5217,3
5218,0
5219,0
5220,3
5221,3
5222,1
5223,0
5224,0
5225,0
5226,0
5227,0
5228,3
5229,0
5230,3
5231,3
5232,1
5233,0
5234,1
5235,3
5236,0
5237,0
5238,3
5239,0
5240,0
5241,1
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,1
5249,0
5250,0
5251,3
5252,3
5253,3
5254,0
5255,0
5256,0
5257,0
5258,3
5259,3
5260,3
5261,3
5262,0
5263,0
5264,0
5265,3
5266,0
5267,0
5268,3
5269,3
5270,0
5271,0
5272,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,3
5279,3
5280,3
5281,2
5282,3
5283,0
5284,1
5285,0
5286,0
5287,0
5288,3
5289,3
5290,0
5291,0
5292,0
5293,0
5294,3
5295,0
5296,0
5297,0
5298,3
5299,3
5300,0
5301,0
5302,3
5303,0
5304,3
5305,0
5306,0
5307,0
5308,3
5309,3
5310,3
5311,3
5312,0
5313,0
5314,3
5315,0
5316,0
5317,0
5318,3
5319,0
5320,3
5321,3
5322,3
5323,0
5324,0
5325,0
5326,0
5327,0
5328,3
5329,3
5330,3
5331,3
5332,0
5333,0
5334,3
5335,3
5336,0
5337,3
5338,0
5339,3
5340,3
5341,1
5342,3
5343,3
5344,0
5345,3
5346,3
5347,0
5348,0
5349,0
5350,3
5351,0
5352,0
5353,3
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,3
5361,3
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5370,1
5371,3
5372,0
5373,3
5374,0
5375,3
5376,0
5377,3
5378,0
5379,0
5380,0
5381,3
5382,0
5383,0
5384,0
5385,3
5386,0
5387,0
5388,3
5389,3
5390,3
5391,3
5392,0
5393,0
5394,0
5395,0
5396,1
5397,3
5398,0
5399,0
5400,3
5401,3
5402,3
5403,0
5404,0
5405,3
5406,1
5407,0
5408,0
5409,3
5410,3
5411,3
5412,0
5413,1
5414,0
5415,3
5416,0
5417,0
5418,0
5419,3
5420,1
5421,3
5422,3
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,3
5430,0
5431,3
5432,3
5433,3
5434,3
5435,3
5436,0
5437,3
5438,3
5439,3
5440,3
5441,3
5442,2
5443,3
5444,0
5445,0
5446,0
5447,3
5448,0
5449,0
5450,3
5451,3
5452,0
5453,3
5454,0
5455,0
5456,0
5457,0
5458,0
5459,3
5460,3
5461,3
5462,0
5463,3
5464,0
5465,0
5466,0
5467,3
5468,0
5469,3
5470,3
5471,3
5472,0
5473,3
5474,3
5475,0
5476,0
5477,0
5478,0
5479,3
5480,3
5481,3
5482,0
5483,1
5484,0
5485,3
5486,0
5487,3
5488,0
5489,0
5490,3
5491,1
5492,0
5493,0
5494,0
5495,3
5496,0
5497,1
5498,3
5499,3
5500,0
5501,0
5502,3
5503,3
5504,0
5505,3
5506,0
5507,0
5508,0
5509,0
5510,3
5511,3
5512,3
5513,0
5514,3
5515,0
5516,0
5517,0
5518,3
5519,0
5520,0
5521,0
5522,1
5523,3
5524,0
5525,3
5526,3
5527,0
5528,3
5529,0
5530,3
5531,3
5532,3
5533,3
5534,1
5535,2
5536,3
5537,0
5538,0
5539,0
5540,0
5541,0
5542,0
5543,3
5544,0
5545,3
5546,0
5547,0
5548,0
5549,0
5550,3
5551,3
5552,0
5553,3
5554,3
5555,3
5556,3
5557,0
5558,0
5559,3
5560,0
5561,3
5562,1
5563,3
5564,3
5565,3
5566,0
5567,0
5568,0
5569,0
5570,0
5571,3
5572,0
5573,3
5574,0
5575,0
5576,3
5577,3
5578,1
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,1
5589,3
5590,3
5591,0
5592,3
5593,3
5594,3
5595,3
5596,3
5597,3
5598,3
5599,0
5600,0
5601,1
5602,0
5603,0
5604,0
5605,3
5606,3
5607,0
5608,0
5609,0
5610,0
5611,3
5612,0
5613,0
5614,1
5615,0
5616,0
5617,0
5618,0
5619,0
5620,3
5621,0
5622,0
5623,2
5624,3
5625,0
5626,0
5627,0
5628,3
5629,0
5630,0
5631,0
5632,0
5633,3
5634,0
5635,0
5636,3
5637,0
5638,3
5639,3
5640,0
5641,0
5642,0
5643,3
5644,3
5645,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,3
5652,0
5653,3
5654,0
5655,3
5656,0
5657,3
5658,3
5659,0
5660,0
5661,0
5662,0
5663,0
5664,3
5665,0
5666,0
5667,0
5668,0
5669,3
5670,0
5671,3
5672,0
5673,3
5674,0
5675,0
5676,0
5677,3
5678,0
5679,0
5680,0
5681,3
5682,3
5683,3
5684,3
5685,0
5686,3
5687,0
5688,1
5689,0
5690,0
5691,3
5692,3
5693,0
5694,0
5695,0
5696,3
5697,0
5698,3
5699,1
5700,3
5701,0
5702,3
5703,0
5704,0
5705,1
5706,3
5707,0
5708,0
5709,0
5710,0
5711,0
5712,3
5713,0
5714,3
5715,3
5716,3
5717,0
5718,0
5719,0
5720,0
5721,0
5722,0
5723,0
5724,0
5725,3
5726,3
5727,0
5728,0
5729,0
5730,0
5731,0
5732,3
5733,0
5734,0
5735,3
5736,0
5737,0
5738,0
5739,3
5740,0
5741,0
5742,0
5743,3
5744,3
5745,0
5746,0
5747,0
5748,0
5749,0
5750,3
5751,0
5752,3
5753,3
5754,0
5755,0
5756,0
5757,0
5758,3
5759,1
5760,0
5761,0
5762,0
5763,0
5764,0
5765,3
5766,0
5767,3
5768,1
5769,3
5770,0
5771,0
5772,0
5773,0
5774,1
5775,3
5776,0
5777,2
5778,0
5779,3
5780,3
5781,0
5782,0
5783,3
5784,3
5785,0
5786,0
5787,3
5788,1
5789,0
5790,0
5791,3
5792,3
5793,3
5794,3
5795,0
5796,0
